; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #15
; ROI rgb value: {220, 20, 60}
; ROI npts: 64
;
; File X, File Y, B1
;
 306,  236,  1028
 307,  236,  1549
 308,  236,   783
 309,  236,  1807
 310,  236,  1292
 311,  236,  1796
 312,  236,  2305
 313,  236,  6405
 306,  237,  1543
 307,  237,   783
 308,  237,  1810
 309,  237,  1041
 310,  237,    13
 311,  237,   773
 312,  237,  1797
 313,  237,  6150
 306,  238,  1799
 307,  238,    15
 308,  238,  1041
 309,  238,  1041
 310,  238,    13
 311,  238,  1541
 312,  238,  1798
 313,  238,  6400
 306,  239,  1288
 307,  239,   271
 308,  239,   274
 309,  239,  1041
 310,  239,   269
 311,  239,   260
 312,  239,  2052
 313,  239,  6656
 306,  240,   265
 307,  240,   784
 308,  240,   273
 309,  240,    17
 310,  240,  1805
 311,  240,   259
 312,  240,  2308
 313,  240,  6918
 306,  241,  1803
 307,  241,  1553
 308,  241,   530
 309,  241,  1810
 310,  241,  1293
 311,  241,   515
 312,  241,  2304
 313,  241,  6913
 306,  242,  1290
 307,  242,   784
 308,  242,    17
 309,  242,  1041
 310,  242,  1293
 311,  242,  1796
 312,  242,  2307
 313,  242,  6662
 306,  243,     5
 307,  243,  1036
 308,  243,  1549
 309,  243,  1036
 310,  243,     8
 311,  243,     0
 312,  243,  3074
 313,  243,  7168
