File,X,Y,Calibrated_B1
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,267,5.198855663670523
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,267,5.171535208185468
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,267,5.340937941723151
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,267,5.276472802406827
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,267,5.322029660529389
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,267,5.176109166979468
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,267,5.226758163897898
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,267,5.371561484446093
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,267,5.342909533803559
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,267,5.262594395713306
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,267,5.348607601787671
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,267,5.20657883025661
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,267,5.37362362381312
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,267,5.261675899127566
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,267,5.343180485186683
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,267,5.2670821757953386
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,267,5.266973625023779
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,267,5.3292775818054565
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,267,5.386266636434232
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,267,5.355759002965451
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,267,5.276680605846895
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,267,5.304030233953573
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,267,5.29698640548334
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,267,5.242016528646486
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,267,5.251749250269497
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,267,5.249932812091812
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,267,5.3910668938500725
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,267,5.195879025941597
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,267,5.226558382638772
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,127,268,5.482084049394235
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,268,5.305939417529641
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,268,5.235323481755671
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,268,5.225778187367383
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,268,5.228042097022897
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,268,5.28666958713161
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,268,5.293236019810402
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,268,5.319256241074736
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,268,5.338138607447214
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,268,5.34189582774889
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,268,5.179079745810078
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,268,5.176030950431809
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,268,5.349520105960649
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,268,5.383459713502935
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,268,5.205918366198279
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,268,5.184344401088202
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,268,5.275949050190253
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,268,5.2918390990630835
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,268,5.327093945520127
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,268,5.219584301781671
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,268,5.268648522508007
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,268,5.358417103604296
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,268,5.30285857036286
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,268,5.3656399619977995
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,268,5.304910938895079
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,268,5.276221851521891
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,268,5.390036102902543
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,268,5.280478533745868
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,268,5.369486180741061
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,268,5.229754278392144
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,268,5.366537227809742
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,268,5.361308223895255
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,268,5.362296621928245
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,268,5.255226621116357
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,127,269,5.5928785497676525
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,269,5.228774036644327
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,269,5.280692351995252
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,269,5.342368721323836
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,269,5.371274216215555
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,269,5.255462789370355
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,269,5.198989093716587
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,269,5.228389425040516
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,269,5.367930874718015
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,269,5.345775797044233
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,269,5.287040856810447
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,269,5.371080477719103
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,269,5.18453172810999
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,269,5.259420201191243
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,269,5.228350177871967
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,269,5.21075070506236
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,269,5.181427281364086
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,269,5.324543678018932
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,269,5.386134264427144
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,269,5.17857804122516
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,269,5.353127394847471
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,269,5.194112039761345
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,269,5.303195901838179
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,269,5.307546553605473
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,269,5.36513680562161
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,269,5.196189324564078
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,269,5.272846402578013
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,269,5.366551741678516
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,269,5.218985545031953
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,269,5.389599368649354
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,269,5.2303349646317745
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,269,5.198066004152911
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,269,5.2243337119027125
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,269,5.373865897526352
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,127,270,5.764205068796892
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,270,5.173961055547359
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,270,5.286535303512855
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,270,5.255042847280434
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,270,5.310963325172908
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,270,5.22316302589369
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,270,5.255730463251934
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,270,5.2285126437753435
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,270,5.358048406191078
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,270,5.233622575103833
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,270,5.293770049144293
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,270,5.237308353018944
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,270,5.381266557161487
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,270,5.238940670267156
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,270,5.2713430436433875
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,270,5.188121837214826
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,270,5.38517250791224
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,270,5.328008599926457
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,270,5.3874524900947796
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,270,5.190722166339288
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,270,5.302857188759467
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,270,5.194536357975845
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,270,5.223963737151956
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,270,5.391200766116007
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,270,5.249879105788326
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,270,5.249197798154163
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,270,5.25011352124438
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,270,5.189670994036572
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,270,5.3674257023768135
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,270,5.277200718524577
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,270,5.28386094867086
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,270,5.318889772840709
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,270,5.256790509493291
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,270,5.255953246103638
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,127,271,5.873783333309985
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,271,5.238293525142004
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,271,5.309488357838683
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,271,5.312904167237514
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,271,5.169752663790737
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,271,5.370165705129963
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,271,5.320338931762009
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,271,5.172378966243116
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,271,5.200116499464493
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,271,5.375420670242407
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,271,5.292707804674846
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,271,5.375318006104965
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,271,5.37219639576737
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,271,5.299587330724986
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,271,5.358728274971099
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,271,5.300232832058771
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,271,5.186563620924926
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,271,5.3312261464008115
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,271,5.218804077458238
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,271,5.239586777826471
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,271,5.2127384353361945
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,271,5.244922091049559
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,271,5.33316498705992
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,271,5.215389802355012
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,271,5.219560388070999
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,271,5.228357602411358
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,271,5.306430349623245
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,271,5.3682192648703975
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,271,5.237030568820921
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,271,5.390326580912927
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,271,5.233158053058332
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,271,5.200824352588416
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,271,5.401339837139921
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,271,5.342938583372977
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,127,272,5.889763199893344
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,272,5.249792049281644
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,272,5.194500625118267
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,272,5.187887386545317
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,272,5.364242525118171
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,272,5.228050351684498
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,272,5.281530257832115
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,272,5.315975192318128
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,272,5.3350189586470185
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,272,5.367496349926409
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,272,5.311093214281753
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,272,5.362884023981132
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,272,5.197689442931856
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,272,5.343550046410842
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,272,5.231892011613336
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,272,5.177979643410495
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,272,5.180523590500736
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,272,5.350494808738864
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,272,5.376730607277014
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,272,5.206565069003831
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,272,5.315478508407042
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,272,5.355993352511883
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,272,5.355887282474409
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,272,5.267005175249264
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,272,5.326542551776025
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,272,5.361095679097666
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,272,5.191849130463443
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,272,5.1901527578072795
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,272,5.246702646634923
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,272,5.308699385166796
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,272,5.335300600649516
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,272,5.217194166722972
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,272,5.333884366603195
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,272,5.357722883158796
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,273,5.288053106200614
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,273,5.34072477230932
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,273,5.2818373196839925
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,273,5.379752439174011
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,273,5.283912731091761
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,273,5.317907654067415
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,273,5.22837563487857
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,273,5.3461934329532665
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,273,5.239578342430894
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,273,5.183661480767491
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,273,5.374396248455425
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,273,5.329837420234524
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,273,5.3831701982973374
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,273,5.291142961652767
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,273,5.2656606307658125
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,273,5.33207480742128
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,273,5.356839281127701
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,273,5.1957814845784895
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,273,5.180131060165436
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,273,5.3866597226297035
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,273,5.223151940631753
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,273,5.332425497356331
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,273,5.1969057393032685
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,273,5.228881243568346
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,273,5.279542065191897
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,273,5.33889262403584
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,273,5.36327918405311
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,273,5.3921724044822605
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,273,5.329918791899286
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,273,5.2508770422237
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,273,5.230685210154709
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,273,5.2050954964132226
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,273,5.316386391860558
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,274,5.279293130091895
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,274,5.3063072693402304
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,274,5.248264820457651
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,274,5.202333227173131
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,274,5.256137425701347
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,274,5.372193698957889
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,274,5.284587469218708
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,274,5.3738164133043025
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,274,5.232966634825051
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,274,5.318758047053982
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,274,5.262177616379377
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,274,5.289951966111185
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,274,5.281188280525799
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,274,5.1776288669218316
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,274,5.339956631286589
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,274,5.23799177350706
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,274,5.271466951280913
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,274,5.266257248706359
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,146,274,5.24040978546549
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,147,274,5.3842710788796415
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,148,274,5.326632070436792
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,149,274,5.352065089083791
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,150,274,5.301369313983753
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,151,274,5.248240801035364
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,152,274,5.216377624611191
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,153,274,5.2729581352981025
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,154,274,5.1933581284376675
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,155,274,5.360288934620107
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,156,274,5.3021233260593945
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,157,274,5.3078925975831455
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,158,274,5.201073060614575
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,159,274,5.356419261910989
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,160,274,5.341918103703793
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,128,275,5.350163037602187
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,129,275,5.282717379489778
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,130,275,5.2426030050171875
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,131,275,5.18306870704242
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,132,275,5.200199510664059
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,133,275,5.267652334870095
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,134,275,5.357481164036247
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,135,275,5.262529950463078
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,136,275,5.237676120090997
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,137,275,5.261959865707002
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,138,275,5.359930812995358
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,139,275,5.206723511025662
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,140,275,5.272249116102737
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,141,275,5.3302841926011695
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,142,275,5.240931384145171
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,143,275,5.24451932932141
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,144,275,5.3607308823005875
data/cam_sheets/RIT_rois_2/grass/foil/05.csv,145,275,5.380006266348524
