; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #39
; ROI rgb value: {210, 105, 30}
; ROI npts: 45
;
; File X, File Y, B1
;
 434,  287,  46855
 435,  287,  49153
 436,  287,  49410
 437,  287,  48640
 438,  287,  46592
 434,  288,  49667
 435,  288,  51719
 436,  288,  51971
 437,  288,  51201
 438,  288,  48387
 434,  289,  50435
 435,  289,  52738
 436,  289,  52998
 437,  289,  52224
 438,  289,  49664
 434,  290,  50688
 435,  290,  52994
 436,  290,  53253
 437,  290,  52484
 438,  290,  50179
 434,  291,  50433
 435,  291,  52739
 436,  291,  53248
 437,  291,  52736
 438,  291,  50437
 434,  292,  49920
 435,  292,  52739
 436,  292,  52999
 437,  292,  52741
 438,  292,  50947
 434,  293,  49921
 435,  293,  52481
 436,  293,  52993
 437,  293,  52992
 438,  293,  51204
 434,  294,  49157
 435,  294,  51718
 436,  294,  52484
 437,  294,  52736
 438,  294,  51713
 434,  295,  48389
 435,  295,  50951
 436,  295,  51719
 437,  295,  52480
 438,  295,  51712
