; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #35
; ROI rgb value: {255, 215, 0}
; ROI npts: 21
;
; File X, File Y, B1
;
 427,  325,  45317
 428,  325,  46852
 429,  325,  46854
 430,  325,  46082
 427,  326,  45824
 428,  326,  46854
 429,  326,  47360
 430,  326,  46342
 427,  327,  46084
 428,  327,  47621
 429,  327,  47878
 430,  327,  47106
 428,  328,  48386
 429,  328,  48896
 430,  328,  48131
 428,  329,  49153
 429,  329,  49413
 430,  329,  48899
 428,  330,  49157
 429,  330,  49669
 430,  330,  49412
