; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #23
; ROI rgb value: {75, 0, 130}
; ROI npts: 388
;
; File X, File Y, B1
;
 635,  236,  58118
 636,  236,  58117
 637,  236,  58118
 638,  236,  58116
 639,  236,  58115
 631,  237,  57607
 632,  237,  58113
 633,  237,  57863
 634,  237,  58112
 635,  237,  58112
 636,  237,  58113
 637,  237,  58112
 638,  237,  57862
 639,  237,  57862
 631,  238,  58368
 632,  238,  58369
 633,  238,  58117
 634,  238,  57858
 635,  238,  57860
 636,  238,  58113
 637,  238,  58114
 638,  238,  58112
 639,  238,  57863
 631,  239,  58369
 632,  239,  58371
 633,  239,  58370
 634,  239,  58114
 635,  239,  58116
 636,  239,  58368
 637,  239,  58119
 638,  239,  58370
 639,  239,  58119
 631,  240,  58119
 632,  240,  58624
 633,  240,  58368
 634,  240,  58114
 635,  240,  58117
 636,  240,  58368
 637,  240,  58118
 638,  240,  58368
 639,  240,  58373
 631,  241,  58119
 632,  241,  58629
 633,  241,  58371
 634,  241,  58114
 635,  241,  58113
 636,  241,  57860
 637,  241,  58369
 638,  241,  58373
 639,  241,  58370
 631,  242,  58374
 632,  242,  58627
 633,  242,  58119
 634,  242,  58114
 635,  242,  58368
 636,  242,  58370
 637,  242,  58372
 638,  242,  58628
 639,  242,  58627
 631,  243,  58119
 632,  243,  58374
 633,  243,  58368
 634,  243,  58116
 635,  243,  58116
 636,  243,  58370
 637,  243,  58880
 638,  243,  58627
 639,  243,  58625
 631,  244,  57604
 632,  244,  58119
 633,  244,  58115
 634,  244,  58118
 635,  244,  58116
 636,  244,  58624
 637,  244,  58372
 638,  244,  58372
 639,  244,  58624
 631,  245,  57344
 632,  245,  57856
 633,  245,  58119
 634,  245,  58115
 635,  245,  58117
 636,  245,  58373
 637,  245,  58372
 638,  245,  58374
 639,  245,  58369
 631,  246,  56838
 632,  246,  57349
 633,  246,  57607
 634,  246,  57862
 635,  246,  58113
 636,  246,  57861
