; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #11
; ROI rgb value: {0, 0, 128}
; ROI npts: 373
;
; File X, File Y, B1
;
 422,  182,  38406
 423,  182,  38404
 424,  182,  38916
 417,  183,  38405
 418,  183,  38406
 419,  183,  38659
 420,  183,  38660
 421,  183,  38407
 422,  183,  38912
 423,  183,  38913
 424,  183,  38914
 425,  183,  39168
 411,  184,  38662
 412,  184,  38663
 413,  184,  38662
 414,  184,  38661
 415,  184,  38660
 416,  184,  38657
 417,  184,  38658
 418,  184,  38658
 419,  184,  38660
 420,  184,  38662
 421,  184,  38913
 422,  184,  38918
 423,  184,  38918
 424,  184,  39168
 425,  184,  39174
 408,  185,  38661
 409,  185,  38657
 410,  185,  38657
 411,  185,  38660
 412,  185,  38663
 413,  185,  38663
 414,  185,  38661
 415,  185,  38660
 416,  185,  38657
 417,  185,  38656
 418,  185,  38657
 419,  185,  38662
 420,  185,  38915
 421,  185,  38914
 422,  185,  38917
 423,  185,  39168
 424,  185,  39173
 425,  185,  39173
 426,  185,  39173
 409,  186,  38661
 410,  186,  38661
 411,  186,  38663
 412,  186,  38659
 413,  186,  38662
 414,  186,  38919
 415,  186,  38661
 416,  186,  38660
 417,  186,  38658
 418,  186,  38912
 419,  186,  38656
 420,  186,  38914
 421,  186,  38915
 422,  186,  38915
 423,  186,  39168
 424,  186,  39175
 425,  186,  39175
 426,  186,  39175
 427,  186,  39426
 409,  187,  38658
 410,  187,  38912
 411,  187,  38662
 412,  187,  38662
 413,  187,  38912
 414,  187,  38659
 415,  187,  38913
 416,  187,  38658
 417,  187,  38659
 418,  187,  38661
 419,  187,  38407
 420,  187,  38661
 421,  187,  38913
 422,  187,  38914
 423,  187,  39170
 424,  187,  39170
 425,  187,  39426
 426,  187,  39171
 427,  187,  39424
 410,  188,  38913
 411,  188,  38913
 412,  188,  38915
 413,  188,  38663
 414,  188,  38914
 415,  188,  38659
 416,  188,  38662
 417,  188,  38659
 418,  188,  38407
 419,  188,  38663
 420,  188,  38661
 421,  188,  38912
 422,  188,  38914
 423,  188,  38663
 424,  188,  38912
 425,  188,  39172
 426,  188,  39426
 427,  188,  39174
 428,  188,  39426
 411,  189,  38915
 412,  189,  38919
 413,  189,  38919
 414,  189,  38915
 415,  189,  38662
 416,  189,  38659
 417,  189,  38657
 418,  189,  38406
 419,  189,  38403
 420,  189,  38657
 421,  189,  38404
 422,  189,  38657
 423,  189,  38916
 424,  189,  38915
 425,  189,  39172
 426,  189,  39174
 427,  189,  39173
 428,  189,  39427
 429,  189,  39430
 411,  190,  38916
 412,  190,  38916
 413,  190,  38915
 414,  190,  38663
 415,  190,  38663
 416,  190,  38403
 417,  190,  38400
 418,  190,  38403
 419,  190,  38151
 420,  190,  38405
 421,  190,  38151
 422,  190,  38662
 423,  190,  38659
 424,  190,  38915
 425,  190,  38919
 426,  190,  39170
 427,  190,  39429
 428,  190,  39429
 429,  190,  39682
 412,  191,  38660
 413,  191,  38663
 414,  191,  38658
 415,  191,  38405
 416,  191,  38149
 417,  191,  38146
 418,  191,  38144
 419,  191,  38145
 420,  191,  38400
 421,  191,  38147
 422,  191,  38400
 423,  191,  38404
 424,  191,  38658
 425,  191,  38913
 426,  191,  38916
 427,  191,  39171
 428,  191,  39427
 429,  191,  39427
 430,  191,  39682
 412,  192,  38661
 413,  192,  38658
 414,  192,  38404
 415,  192,  38405
 416,  192,  38150
 417,  192,  38146
 418,  192,  37894
 419,  192,  37893
 420,  192,  37894
 421,  192,  38146
 422,  192,  38151
 423,  192,  38404
 424,  192,  38407
 425,  192,  38663
 426,  192,  38917
 427,  192,  38919
 428,  192,  39171
 429,  192,  39427
 430,  192,  39685
 431,  192,  39684
 413,  193,  38402
 414,  193,  38403
 415,  193,  38151
 416,  193,  38402
 417,  193,  38148
 418,  193,  37893
 419,  193,  37890
 420,  193,  37893
 421,  193,  37895
 422,  193,  38656
 423,  193,  38405
 424,  193,  38658
 425,  193,  38657
 426,  193,  38657
 427,  193,  38662
 428,  193,  38917
 429,  193,  39426
 430,  193,  39682
 431,  193,  39686
 414,  194,  38405
 415,  194,  38658
 416,  194,  38656
 417,  194,  38151
 418,  194,  38151
 419,  194,  38146
 420,  194,  38144
 421,  194,  38150
 422,  194,  38401
 423,  194,  38656
 424,  194,  38661
 425,  194,  38658
 426,  194,  38660
 427,  194,  38662
 428,  194,  38914
 429,  194,  39171
 430,  194,  39431
 431,  194,  39684
 432,  194,  39938
 414,  195,  38656
 415,  195,  38660
 416,  195,  38403
 417,  195,  38404
 418,  195,  38148
 419,  195,  38147
 420,  195,  37895
 421,  195,  38150
 422,  195,  38404
 423,  195,  38659
 424,  195,  38657
 425,  195,  38406
 426,  195,  38656
 427,  195,  38657
 428,  195,  38659
 429,  195,  38917
 430,  195,  39175
 431,  195,  39431
 432,  195,  39682
 433,  195,  39937
 415,  196,  38916
 416,  196,  38663
 417,  196,  38407
 418,  196,  38657
 419,  196,  38400
 420,  196,  38404
 421,  196,  38401
 422,  196,  38404
 423,  196,  38658
 424,  196,  38660
 425,  196,  38658
 426,  196,  38663
 427,  196,  38662
 428,  196,  38663
 429,  196,  38918
 430,  196,  39173
 431,  196,  39681
 432,  196,  39687
 433,  196,  39687
 416,  197,  38658
 417,  197,  38913
 418,  197,  38912
 419,  197,  38406
 420,  197,  38656
 421,  197,  38404
 422,  197,  38407
 423,  197,  38659
 424,  197,  38660
 425,  197,  38660
 426,  197,  38660
 427,  197,  38663
 428,  197,  38913
 429,  197,  39169
 430,  197,  39174
 431,  197,  39429
 432,  197,  39682
 433,  197,  39687
 434,  197,  39938
 416,  198,  38917
 417,  198,  38661
 418,  198,  38404
 419,  198,  38657
 420,  198,  38658
 421,  198,  38407
 422,  198,  38659
 423,  198,  38657
 424,  198,  38913
 425,  198,  38661
 426,  198,  38915
 427,  198,  38916
 428,  198,  38914
 429,  198,  38918
 430,  198,  39169
 431,  198,  39173
 432,  198,  39680
 433,  198,  39684
 434,  198,  39941
 435,  198,  39938
 417,  199,  38660
 418,  199,  38657
 419,  199,  38407
 420,  199,  38657
 421,  199,  38657
 422,  199,  38656
 423,  199,  38406
 424,  199,  38661
 425,  199,  38662
 426,  199,  38658
 427,  199,  38915
 428,  199,  38914
 429,  199,  38918
 430,  199,  39172
 431,  199,  39174
 432,  199,  39431
 433,  199,  39680
 434,  199,  39686
 435,  199,  39940
 417,  200,  38662
 418,  200,  38661
 419,  200,  38657
 420,  200,  38659
 421,  200,  38404
 422,  200,  38404
 423,  200,  38656
 424,  200,  38656
 425,  200,  38663
 426,  200,  38661
 427,  200,  38913
 428,  200,  38917
 429,  200,  39169
 430,  200,  39173
 431,  200,  39170
 432,  200,  39174
 433,  200,  39429
 434,  200,  39431
 435,  200,  39680
 436,  200,  39936
 418,  201,  38918
 419,  201,  38663
 420,  201,  38661
 421,  201,  38658
 422,  201,  38912
 423,  201,  38657
 424,  201,  38661
 425,  201,  38661
 426,  201,  38912
 427,  201,  38913
 428,  201,  39173
 429,  201,  39171
 430,  201,  39427
 431,  201,  39428
 432,  201,  39429
 433,  201,  39429
 434,  201,  39430
 419,  202,  38660
 420,  202,  38661
 421,  202,  38656
 422,  202,  38660
 423,  202,  38658
 424,  202,  38656
 425,  202,  38913
 426,  202,  38660
 427,  202,  38919
 428,  202,  38915
 429,  202,  38918
 430,  202,  39172
 419,  203,  38913
 420,  203,  38913
 421,  203,  38661
 422,  203,  38915
 423,  203,  38915
 424,  203,  38917
 425,  203,  38918
 426,  203,  38916
 420,  204,  38917
