; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #4
; ROI rgb value: {255, 255, 0}
; ROI npts: 5506
;
; File X, File Y, B1
;
 308,  155,  40455
 309,  155,  40704
 310,  155,  40707
 311,  155,  40704
 312,  155,  40704
 313,  155,  40960
 314,  155,  40710
 315,  155,  40707
 316,  155,  40707
 317,  155,  40709
 289,  156,  40454
 290,  156,  40453
 291,  156,  40705
 292,  156,  40453
 293,  156,  40454
 294,  156,  40455
 295,  156,  40451
 296,  156,  40706
 297,  156,  40454
 298,  156,  40450
 299,  156,  40705
 300,  156,  40455
 301,  156,  40450
 302,  156,  40704
 303,  156,  40451
 304,  156,  40452
 305,  156,  40704
 306,  156,  40452
 307,  156,  40454
 308,  156,  40711
 309,  156,  40961
 310,  156,  40967
 311,  156,  40964
 312,  156,  40708
 313,  156,  40963
 314,  156,  40961
 315,  156,  40962
 316,  156,  40966
 317,  156,  40961
 318,  156,  40962
 271,  157,  40454
 272,  157,  40704
 273,  157,  40706
 274,  157,  40705
 275,  157,  40705
 276,  157,  40710
 277,  157,  40711
 278,  157,  40454
 279,  157,  40454
 280,  157,  40450
 281,  157,  40454
 282,  157,  40449
 283,  157,  40450
 284,  157,  40450
 285,  157,  40448
 286,  157,  40448
 287,  157,  40198
 288,  157,  40196
 289,  157,  40199
 290,  157,  40199
 291,  157,  40454
 292,  157,  40455
 293,  157,  40704
 294,  157,  40454
 295,  157,  40453
 296,  157,  40704
 297,  157,  40454
 298,  157,  40455
 299,  157,  40450
 300,  157,  40449
 301,  157,  40450
 302,  157,  40454
 303,  157,  40704
 304,  157,  40704
 305,  157,  40705
 306,  157,  40452
 307,  157,  40450
 308,  157,  40707
 309,  157,  40710
 310,  157,  40709
 311,  157,  40961
 312,  157,  40962
 313,  157,  40709
 314,  157,  40960
 315,  157,  40960
 316,  157,  40961
 317,  157,  40709
 318,  157,  40960
 261,  158,  40707
 262,  158,  40708
 263,  158,  40710
 264,  158,  40705
 265,  158,  40455
 266,  158,  40450
 267,  158,  40449
 268,  158,  40197
 269,  158,  40452
 270,  158,  40453
 271,  158,  40710
 272,  158,  40455
 273,  158,  40704
 274,  158,  40706
 275,  158,  40707
 276,  158,  40710
 277,  158,  40710
 278,  158,  40705
