; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #19
; ROI rgb value: {127, 255, 212}
; ROI npts: 144
;
; File X, File Y, B1
;
 454,  196,  36358
 452,  197,  36354
 453,  197,  36610
 454,  197,  36608
 455,  197,  36610
 450,  198,  36615
 451,  198,  36359
 452,  198,  36612
 453,  198,  36609
 454,  198,  36609
 455,  198,  36612
 456,  198,  36614
 448,  199,  36358
 449,  199,  36359
 450,  199,  36610
 451,  199,  36610
 452,  199,  36613
 453,  199,  36611
 454,  199,  36609
 455,  199,  36614
 456,  199,  36611
 457,  199,  36869
 446,  200,  36615
 447,  200,  36613
 448,  200,  36611
 449,  200,  36613
 450,  200,  36611
 451,  200,  36612
 452,  200,  36612
 453,  200,  36612
 454,  200,  36609
 455,  200,  36613
 456,  200,  36610
 457,  200,  36867
 458,  200,  36871
 445,  201,  36870
 446,  201,  36864
 447,  201,  36867
 448,  201,  36868
 449,  201,  36615
 450,  201,  36865
 451,  201,  36864
 452,  201,  36613
 453,  201,  36611
 454,  201,  36610
 455,  201,  36610
 456,  201,  36612
 457,  201,  36865
 458,  201,  36869
 446,  202,  36870
 447,  202,  36869
 448,  202,  36866
 449,  202,  36867
 450,  202,  36866
 451,  202,  36869
 452,  202,  36611
 453,  202,  36613
 454,  202,  36359
 455,  202,  36611
 456,  202,  36359
 457,  202,  36871
 458,  202,  36870
 459,  202,  37123
 447,  203,  36865
 448,  203,  37124
 449,  203,  37120
 450,  203,  36867
 451,  203,  36868
 452,  203,  36866
 453,  203,  36612
 454,  203,  36359
 455,  203,  36356
 456,  203,  36610
 457,  203,  36612
 458,  203,  36864
 459,  203,  37120
 460,  203,  37126
 448,  204,  37125
 449,  204,  37123
 450,  204,  36870
 451,  204,  36867
 452,  204,  36864
 453,  204,  36613
 454,  204,  36613
 455,  204,  36356
 456,  204,  36354
 457,  204,  36610
 458,  204,  36613
 459,  204,  36866
 460,  204,  37127
 461,  204,  37127
 449,  205,  37126
 450,  205,  37121
 451,  205,  36869
 452,  205,  36865
 453,  205,  36614
 454,  205,  36610
 455,  205,  36356
 456,  205,  36355
 457,  205,  36609
 458,  205,  36614
 459,  205,  36867
 460,  205,  36864
 461,  205,  37124
 462,  205,  37634
 450,  206,  37121
 451,  206,  37122
 452,  206,  36866
 453,  206,  36615
 454,  206,  36611
 455,  206,  36610
 456,  206,  36357
 457,  206,  36357
 458,  206,  36613
 459,  206,  36614
 460,  206,  36864
 461,  206,  36869
 451,  207,  36871
 452,  207,  36614
 453,  207,  36864
 454,  207,  36611
 455,  207,  36612
 456,  207,  36357
 457,  207,  36357
 458,  207,  36610
 459,  207,  36609
 460,  207,  36613
 452,  208,  37120
 453,  208,  36867
 454,  208,  36612
 455,  208,  36609
 456,  208,  36864
 457,  208,  36608
 458,  208,  36609
 459,  208,  36868
 453,  209,  36864
 454,  209,  36610
 455,  209,  36614
 456,  209,  36610
 457,  209,  36612
 454,  210,  36614
 455,  210,  36864
 456,  210,  36866
 455,  211,  36866
