; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #2
; ROI rgb value: {0, 128, 0}
; ROI npts: 26692
;
; File X, File Y, B1
;
  74,   21,  40705
  75,   21,  40705
  74,   22,  40454
  75,   22,  40705
  76,   22,  40708
  74,   23,  40706
  75,   23,  40455
  76,   23,  40705
  77,   23,  40710
  78,   23,  40708
  74,   24,  40708
  75,   24,  40962
  76,   24,  40709
  77,   24,  40708
  78,   24,  40962
  79,   24,  40709
  74,   25,  41220
  75,   25,  40709
  76,   25,  40708
  77,   25,  40711
  78,   25,  40967
  79,   25,  40710
  80,   25,  40708
  74,   26,  40708
  75,   26,  40710
  76,   26,  40711
  77,   26,  40962
  78,   26,  40711
  79,   26,  40961
  80,   26,  40960
  81,   26,  40711
  74,   27,  40964
  75,   27,  40960
  76,   27,  40962
  77,   27,  40710
  78,   27,  40710
  79,   27,  41216
  80,   27,  40709
  81,   27,  40711
  82,   27,  40964
  83,   27,  40962
  74,   28,  40961
  75,   28,  40964
  76,   28,  40960
  77,   28,  40708
  78,   28,  40711
  79,   28,  40961
  80,   28,  40962
  81,   28,  40963
  82,   28,  40963
  83,   28,  40960
  84,   28,  40710
  74,   29,  40962
  75,   29,  40710
  76,   29,  40964
  77,   29,  40962
  78,   29,  40710
  79,   29,  40708
  80,   29,  40961
  81,   29,  40962
  82,   29,  40966
  83,   29,  40963
  84,   29,  40967
  85,   29,  40963
  74,   30,  40964
  75,   30,  40711
  76,   30,  40706
  77,   30,  40966
  78,   30,  40965
  79,   30,  40965
  80,   30,  40964
  81,   30,  40967
  82,   30,  40965
  83,   30,  40963
  84,   30,  41218
  85,   30,  40967
  86,   30,  40967
  74,   31,  40707
  75,   31,  40961
  76,   31,  40965
  77,   31,  40966
  78,   31,  40967
  79,   31,  41217
  80,   31,  40965
  81,   31,  40963
  82,   31,  40963
  83,   31,  40709
  84,   31,  40965
  85,   31,  41222
  86,   31,  40962
  87,   31,  40960
  74,   32,  40709
  75,   32,  40704
  76,   32,  40706
  77,   32,  40963
  78,   32,  40711
  79,   32,  40960
  80,   32,  40711
  81,   32,  40962
  82,   32,  40966
  83,   32,  40964
  84,   32,  40711
  85,   32,  40962
  86,   32,  40709
  87,   32,  40960
  88,   32,  40708
  89,   32,  40710
  73,   33,  40706
  74,   33,  40962
  75,   33,  40961
  76,   33,  40961
  77,   33,  40963
  78,   33,  40964
