; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #7
; ROI rgb value: {128, 128, 0}
; ROI npts: 1562
;
; File X, File Y, B1
;
 350,  174,  39938
 351,  174,  40193
 352,  174,  39943
 353,  174,  40196
 344,  175,  39430
 345,  175,  39430
 346,  175,  39683
 347,  175,  39684
 348,  175,  39431
 349,  175,  39684
 350,  175,  39684
 351,  175,  39940
 352,  175,  39939
 353,  175,  40193
 354,  175,  40448
 337,  176,  39429
 338,  176,  39683
 339,  176,  39428
 340,  176,  39429
 341,  176,  39429
 342,  176,  39175
 343,  176,  39431
 344,  176,  39430
 345,  176,  39430
 346,  176,  39430
 347,  176,  39681
 348,  176,  39680
 349,  176,  39428
 350,  176,  39683
 351,  176,  39938
 352,  176,  39940
 353,  176,  39939
 354,  176,  39940
 331,  177,  39682
 332,  177,  39682
 333,  177,  39684
 334,  177,  39681
 335,  177,  39683
 336,  177,  39683
 337,  177,  39430
 338,  177,  39936
 339,  177,  39431
 340,  177,  39430
 341,  177,  39427
 342,  177,  39425
 343,  177,  39425
 344,  177,  39424
 345,  177,  39424
 346,  177,  39427
 347,  177,  39429
 348,  177,  39425
 349,  177,  39427
 350,  177,  39429
 351,  177,  39680
 352,  177,  39683
 353,  177,  39685
 354,  177,  39686
 355,  177,  39937
 327,  178,  39430
 328,  178,  39685
 329,  178,  39431
 330,  178,  39683
 331,  178,  39683
 332,  178,  39431
 333,  178,  39680
 334,  178,  39429
 335,  178,  39681
 336,  178,  39429
 337,  178,  39430
 338,  178,  39428
 339,  178,  39429
 340,  178,  39429
 341,  178,  39175
 342,  178,  39426
 343,  178,  39425
 344,  178,  39424
 345,  178,  39424
 346,  178,  39427
 347,  178,  39425
 348,  178,  39425
 349,  178,  39426
 350,  178,  39430
 351,  178,  39682
 352,  178,  39683
 353,  178,  39682
 354,  178,  39686
 355,  178,  39938
 356,  178,  39687
 327,  179,  39429
 328,  179,  39428
 329,  179,  39683
 330,  179,  39431
 331,  179,  39680
 332,  179,  39682
 333,  179,  39431
 334,  179,  39431
 335,  179,  39936
 336,  179,  39936
 337,  179,  39681
 338,  179,  39683
 339,  179,  39680
 340,  179,  39680
 341,  179,  39429
 342,  179,  39424
 343,  179,  39431
 344,  179,  39680
 345,  179,  39428
 346,  179,  39683
 347,  179,  39430
 348,  179,  39428
 349,  179,  39680
 350,  179,  39427
 351,  179,  39680
 352,  179,  39431
 353,  179,  39684
 354,  179,  39681
 355,  179,  39683
 356,  179,  39685
 357,  179,  39684
 328,  180,  39685
 329,  180,  39680
 330,  180,  39682
 331,  180,  39682
 332,  180,  39431
 333,  180,  39431
 334,  180,  39681
 335,  180,  39431
