; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #16
; ROI rgb value: {46, 139, 87}
; ROI npts: 324
;
; File X, File Y, B1
;
 360,  191,  43780
 361,  191,  43780
 362,  191,  44037
 363,  191,  44039
 364,  191,  44288
 365,  191,  44290
 366,  191,  44038
 367,  191,  44037
 368,  191,  44290
 369,  191,  44037
 370,  191,  43520
 371,  191,  42753
 372,  191,  41991
 373,  191,  41984
 374,  191,  41733
 375,  191,  41731
 376,  191,  41479
 377,  191,  41479
 360,  192,  43782
 361,  192,  43525
 362,  192,  43523
 363,  192,  43522
 364,  192,  43527
 365,  192,  43525
 366,  192,  43524
 367,  192,  43779
 368,  192,  43782
 369,  192,  43779
 370,  192,  43269
 371,  192,  42755
 372,  192,  41734
 373,  192,  41732
 374,  192,  41475
 375,  192,  41478
 376,  192,  41477
 377,  192,  41479
 360,  193,  43783
 361,  193,  43525
 362,  193,  43526
 363,  193,  43271
 364,  193,  43521
 365,  193,  43015
 366,  193,  43269
 367,  193,  43522
 368,  193,  43524
 369,  193,  43527
 370,  193,  43014
 371,  193,  42500
 372,  193,  41988
 373,  193,  41477
 374,  193,  41223
 375,  193,  41473
 376,  193,  41474
 377,  193,  41477
 360,  194,  44037
 361,  194,  44033
 362,  194,  43776
 363,  194,  43522
 364,  194,  43520
 365,  194,  43014
 366,  194,  43264
 367,  194,  43266
 368,  194,  43267
 369,  194,  43009
 370,  194,  42503
 371,  194,  42243
 372,  194,  41729
 373,  194,  41472
 374,  194,  41473
 375,  194,  41476
 376,  194,  41729
 377,  194,  41732
 360,  195,  44289
 361,  195,  43781
 362,  195,  43522
 363,  195,  43268
 364,  195,  43268
 365,  195,  42756
 366,  195,  42755
 367,  195,  42755
 368,  195,  42752
 369,  195,  42246
 370,  195,  41990
 371,  195,  41987
 372,  195,  41476
 373,  195,  41472
 374,  195,  41473
 375,  195,  41477
 376,  195,  41729
 377,  195,  41733
 360,  196,  43782
 361,  196,  43268
 362,  196,  43014
 363,  196,  42758
 364,  196,  42753
 365,  196,  42496
 366,  196,  41990
 367,  196,  41990
 368,  196,  41735
 369,  196,  41733
 370,  196,  41478
 371,  196,  41473
 372,  196,  41476
 373,  196,  41474
 374,  196,  41478
 375,  196,  41475
 376,  196,  41478
 377,  196,  41730
 360,  197,  43265
 361,  197,  42754
 362,  197,  42501
 363,  197,  42501
 364,  197,  42501
 365,  197,  42246
 366,  197,  42241
 367,  197,  41987
 368,  197,  41986
 369,  197,  41730
 370,  197,  41479
 371,  197,  41732
 372,  197,  41479
 373,  197,  41733
 374,  197,  41731
 375,  197,  41734
 376,  197,  41733
 377,  197,  41731
 360,  198,  42503
 361,  198,  42242
 362,  198,  41991
 363,  198,  42242
 364,  198,  41991
 365,  198,  42243
 366,  198,  42242
 367,  198,  42243
 368,  198,  41985
 369,  198,  41988
 370,  198,  41479
 371,  198,  41729
 372,  198,  41984
 373,  198,  41986
 374,  198,  41991
 375,  198,  42497
 376,  198,  42244
 377,  198,  41989
 359,  199,  41986
 360,  199,  41734
 361,  199,  41730
 362,  199,  41735
 363,  199,  41734
 364,  199,  41989
 365,  199,  41989
 366,  199,  42241
 367,  199,  42244
 368,  199,  42247
 369,  199,  42243
 370,  199,  41735
 371,  199,  41733
 372,  199,  41989
 373,  199,  42244
 374,  199,  42496
 375,  199,  42503
 376,  199,  42502
 377,  199,  42247
 378,  199,  41990
 359,  200,  40199
 360,  200,  39943
 361,  200,  40448
 362,  200,  40966
 363,  200,  41731
 364,  200,  41733
 365,  200,  41735
 366,  200,  42241
 367,  200,  42497
 368,  200,  42756
 369,  200,  42499
 370,  200,  42244
 371,  200,  42240
 372,  200,  42240
 373,  200,  42244
 374,  200,  42500
 375,  200,  42753
 376,  200,  42499
 377,  200,  42496
 378,  200,  41989
 359,  201,  38916
 360,  201,  38400
 361,  201,  38661
 362,  201,  39681
 363,  201,  40705
 364,  201,  41221
 365,  201,  41985
 366,  201,  42243
 367,  201,  42753
 368,  201,  43012
 369,  201,  43010
 370,  201,  42500
 371,  201,  42496
 372,  201,  42245
 373,  201,  42243
 374,  201,  42500
 375,  201,  42497
 376,  201,  42242
 377,  201,  41987
 378,  201,  41988
 359,  202,  39939
 360,  202,  38663
 361,  202,  38403
 362,  202,  38660
 363,  202,  39682
 364,  202,  40706
 365,  202,  41474
 366,  202,  42240
 367,  202,  42757
 368,  202,  43012
 369,  202,  43008
 370,  202,  42756
 371,  202,  42496
 372,  202,  42245
 373,  202,  42500
 374,  202,  42497
 375,  202,  42246
 376,  202,  42241
 377,  202,  41989
 378,  202,  41984
 359,  203,  42496
 360,  203,  41223
 361,  203,  40449
 362,  203,  39936
 363,  203,  39942
 364,  203,  40707
 365,  203,  41476
 366,  203,  42244
 367,  203,  42759
 368,  203,  43264
 369,  203,  43266
 370,  203,  43009
 371,  203,  42501
 372,  203,  42500
 373,  203,  42501
 374,  203,  42499
 375,  203,  42497
 376,  203,  42243
 377,  203,  41734
 378,  203,  41730
 359,  204,  44033
 360,  204,  43523
 361,  204,  42754
 362,  204,  41988
 363,  204,  41730
 364,  204,  41984
 365,  204,  42246
 366,  204,  43012
 367,  204,  43267
 368,  204,  43522
 369,  204,  43522
 370,  204,  43264
 371,  204,  43010
 372,  204,  42755
 373,  204,  42500
 374,  204,  42499
 375,  204,  42243
 376,  204,  41734
 377,  204,  41473
 378,  204,  41220
 359,  205,  44036
 360,  205,  43527
 361,  205,  43014
