; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #15
; ROI rgb value: {220, 20, 60}
; ROI npts: 333
;
; File X, File Y, B1
;
 295,  195,  44035
 296,  195,  44035
 297,  195,  44039
 298,  195,  44288
 299,  195,  44295
 300,  195,  44294
 301,  195,  44292
 302,  195,  44546
 303,  195,  44039
 304,  195,  44037
 305,  195,  43783
 306,  195,  43270
 307,  195,  42758
 308,  195,  42502
 309,  195,  42244
 310,  195,  41989
 311,  195,  41987
 312,  195,  41987
 295,  196,  44035
 296,  196,  43781
 297,  196,  43778
 298,  196,  43781
 299,  196,  43779
 300,  196,  44034
 301,  196,  43783
 302,  196,  43783
 303,  196,  43781
 304,  196,  44033
 305,  196,  43782
 306,  196,  43271
 307,  196,  43009
 308,  196,  42245
 309,  196,  41991
 310,  196,  41988
 311,  196,  41735
 312,  196,  41735
 295,  197,  44288
 296,  197,  44036
 297,  197,  43783
 298,  197,  43783
 299,  197,  43776
 300,  197,  43776
 301,  197,  43779
 302,  197,  43778
 303,  197,  43780
 304,  197,  43781
 305,  197,  43779
 306,  197,  43268
 307,  197,  42755
 308,  197,  42499
 309,  197,  42241
 310,  197,  41987
 311,  197,  41987
 312,  197,  41734
 295,  198,  44801
 296,  198,  44294
 297,  198,  44035
 298,  198,  44034
 299,  198,  43778
 300,  198,  43527
 301,  198,  43520
 302,  198,  43271
 303,  198,  43523
 304,  198,  43525
 305,  198,  43521
 306,  198,  43008
 307,  198,  42752
 308,  198,  42242
 309,  198,  42244
 310,  198,  42242
 311,  198,  42241
 312,  198,  42241
 295,  199,  44802
 296,  199,  44037
 297,  199,  43780
 298,  199,  43777
 299,  199,  43523
 300,  199,  43266
 301,  199,  43014
 302,  199,  43010
 303,  199,  42758
 304,  199,  43010
 305,  199,  43009
 306,  199,  42499
 307,  199,  42501
 308,  199,  41990
 309,  199,  41989
 310,  199,  42245
 311,  199,  42241
 312,  199,  42246
 295,  200,  44290
 296,  200,  43776
 297,  200,  43520
 298,  200,  43266
 299,  200,  43265
 300,  200,  43012
 301,  200,  42501
 302,  200,  42753
 303,  200,  42497
 304,  200,  42499
 305,  200,  42245
 306,  200,  42245
 307,  200,  41991
 308,  200,  42243
 309,  200,  41989
 310,  200,  42496
 311,  200,  42242
 312,  200,  41989
 295,  201,  43526
 296,  201,  43013
 297,  201,  42757
 298,  201,  42759
 299,  201,  42754
 300,  201,  42501
 301,  201,  42499
 302,  201,  42496
 303,  201,  41990
 304,  201,  42242
 305,  201,  41991
 306,  201,  41991
 307,  201,  42245
 308,  201,  42247
 309,  201,  42501
 310,  201,  42498
 311,  201,  42501
 312,  201,  42499
 295,  202,  43013
 296,  202,  42497
 297,  202,  42247
 298,  202,  42246
 299,  202,  42497
 300,  202,  42496
 301,  202,  42245
 302,  202,  42246
 303,  202,  42244
 304,  202,  42498
 305,  202,  42240
 306,  202,  42245
 307,  202,  42243
 308,  202,  42496
 309,  202,  42501
 310,  202,  42758
 311,  202,  43008
 312,  202,  42754
 295,  203,  42501
 296,  203,  42245
 297,  203,  42241
 298,  203,  42240
 299,  203,  42247
 300,  203,  42246
 301,  203,  42496
 302,  203,  42499
 303,  203,  42501
 304,  203,  42501
 305,  203,  42503
 306,  203,  42498
 307,  203,  42246
 308,  203,  42754
 309,  203,  42758
 310,  203,  43013
 311,  203,  43265
 312,  203,  43265
 313,  203,  42759
 294,  204,  41735
 295,  204,  41730
 296,  204,  41733
 297,  204,  41986
 298,  204,  41988
 299,  204,  42242
 300,  204,  42246
 301,  204,  42502
 302,  204,  42757
 303,  204,  42759
 304,  204,  43011
 305,  204,  42759
 306,  204,  42758
 307,  204,  42756
 308,  204,  43008
 309,  204,  43012
 310,  204,  43269
 311,  204,  43526
 312,  204,  43521
 313,  204,  43266
 294,  205,  40192
 295,  205,  39939
 296,  205,  40192
 297,  205,  40708
 298,  205,  41473
 299,  205,  41731
 300,  205,  42246
 301,  205,  42497
 302,  205,  42752
 303,  205,  43010
 304,  205,  43265
 305,  205,  43013
 306,  205,  43012
 307,  205,  42754
 308,  205,  43012
 309,  205,  43011
 310,  205,  43013
 311,  205,  43264
 312,  205,  43014
 313,  205,  43013
 294,  206,  39430
 295,  206,  38912
 296,  206,  38915
 297,  206,  39431
 298,  206,  40452
 299,  206,  41220
 300,  206,  41985
 301,  206,  42500
 302,  206,  43009
 303,  206,  43014
 304,  206,  43269
 305,  206,  43520
 306,  206,  43267
 307,  206,  43008
 308,  206,  43014
 309,  206,  42759
 310,  206,  43268
 311,  206,  43010
 312,  206,  43009
 313,  206,  43014
 294,  207,  40705
 295,  207,  39685
 296,  207,  39424
 297,  207,  39425
 298,  207,  39686
 299,  207,  40707
 300,  207,  41476
 301,  207,  42247
 302,  207,  42758
 303,  207,  43269
 304,  207,  43521
 305,  207,  43776
 306,  207,  43266
 307,  207,  43010
 308,  207,  43008
 309,  207,  42758
 310,  207,  43012
 311,  207,  43008
 312,  207,  42755
 313,  207,  42758
 294,  208,  43011
 295,  208,  42246
 296,  208,  41475
 297,  208,  40966
 298,  208,  40961
 299,  208,  41218
 300,  208,  41479
 301,  208,  42241
 302,  208,  43012
 303,  208,  43521
 304,  208,  43525
 305,  208,  43521
 306,  208,  43267
 307,  208,  43015
 308,  208,  43010
 309,  208,  42754
 310,  208,  42755
 311,  208,  42753
 312,  208,  42502
 313,  208,  42247
 294,  209,  44288
 295,  209,  43777
 296,  209,  43269
 297,  209,  42757
 298,  209,  42496
 299,  209,  42498
 300,  209,  42758
 301,  209,  43014
 302,  209,  43520
 303,  209,  43523
 304,  209,  43527
 305,  209,  43522
 306,  209,  43267
 307,  209,  43264
 308,  209,  42754
 309,  209,  42755
 310,  209,  42754
 311,  209,  42499
 312,  209,  41988
 313,  209,  41735
 294,  210,  44034
 295,  210,  43526
 296,  210,  43264
 297,  210,  43010
 298,  210,  42759
 299,  210,  43013
 300,  210,  43264
 301,  210,  43015
 302,  210,  43269
 303,  210,  43520
 304,  210,  43520
 305,  210,  43265
 306,  210,  43013
 307,  210,  42757
 308,  210,  42752
 309,  210,  42497
 310,  210,  42242
 311,  210,  41990
 312,  210,  41730
 313,  210,  41221
 294,  211,  43520
 295,  211,  43012
 296,  211,  42752
 297,  211,  42247
 298,  211,  42497
 299,  211,  42500
 300,  211,  42754
 301,  211,  42759
 302,  211,  43011
 303,  211,  43010
 304,  211,  43009
 305,  211,  42755
 306,  211,  42753
 307,  211,  42496
 308,  211,  42242
 309,  211,  41984
 310,  211,  41731
 311,  211,  41475
 312,  211,  41217
 313,  211,  40962
 294,  212,  43265
 295,  212,  42757
 296,  212,  42497
 297,  212,  41987
 298,  212,  41986
 299,  212,  41986
 300,  212,  41990
 301,  212,  42240
 302,  212,  42246
 303,  212,  42241
