; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #17
; ROI rgb value: {25, 25, 112}
; ROI npts: 253
;
; File X, File Y, B1
;
 325,  237,  43779
 326,  237,  43525
 327,  237,  43525
 328,  237,  43778
 329,  237,  43778
 330,  237,  43270
 331,  237,  43015
 332,  237,  43526
 333,  237,  43527
 334,  237,  44032
 335,  237,  43522
 336,  237,  43011
 337,  237,  42496
 338,  237,  41984
 339,  237,  41729
 340,  237,  41728
 341,  237,  41734
 342,  237,  41985
 325,  238,  44294
 326,  238,  44035
 327,  238,  43779
 328,  238,  43777
 329,  238,  43522
 330,  238,  43011
 331,  238,  43014
 332,  238,  43264
 333,  238,  43527
 334,  238,  43523
 335,  238,  43011
 336,  238,  42500
 337,  238,  41986
 338,  238,  41732
 339,  238,  41477
 340,  238,  41731
 341,  238,  41733
 342,  238,  41989
 325,  239,  44805
 326,  239,  44295
 327,  239,  44035
 328,  239,  43780
 329,  239,  43777
 330,  239,  43271
 331,  239,  43014
 332,  239,  43014
 333,  239,  43013
 334,  239,  42759
 335,  239,  42497
 336,  239,  42240
 337,  239,  41731
 338,  239,  41476
 339,  239,  41734
 340,  239,  41734
 341,  239,  41987
 342,  239,  41991
 325,  240,  44803
 326,  240,  44038
 327,  240,  43527
 328,  240,  43526
 329,  240,  43269
 330,  240,  43013
 331,  240,  42752
 332,  240,  42501
 333,  240,  42498
 334,  240,  42243
 335,  240,  42243
 336,  240,  41729
 337,  240,  41479
 338,  240,  41728
 339,  240,  41735
 340,  240,  41734
 341,  240,  41734
 342,  240,  41985
 325,  241,  44033
 326,  241,  43522
 327,  241,  43265
 328,  241,  43264
 329,  241,  43009
 330,  241,  42754
 331,  241,  42246
 332,  241,  41987
 333,  241,  41984
 334,  241,  41732
 335,  241,  41479
 336,  241,  41474
 337,  241,  41478
 338,  241,  41733
 339,  241,  41732
 340,  241,  41735
 341,  241,  41731
 342,  241,  41984
 325,  242,  43269
 326,  242,  42757
 327,  242,  42496
 328,  242,  42247
 329,  242,  42497
 330,  242,  42752
 331,  242,  42244
 332,  242,  42242
 333,  242,  42240
 334,  242,  41735
 335,  242,  41732
 336,  242,  41729
 337,  242,  41733
 338,  242,  42242
 339,  242,  42247
 340,  242,  42499
 341,  242,  42241
 342,  242,  42246
 325,  243,  42498
 326,  243,  42240
 327,  243,  42240
 328,  243,  42242
 329,  243,  42240
 330,  243,  42243
 331,  243,  42240
 332,  243,  42496
 333,  243,  42752
 334,  243,  42244
 335,  243,  41991
 336,  243,  41989
 337,  243,  41984
 338,  243,  42498
 339,  243,  42501
 340,  243,  42756
 341,  243,  42752
 342,  243,  42501
 325,  244,  40708
 326,  244,  40706
 327,  244,  40967
 328,  244,  41476
 329,  244,  41984
 330,  244,  41984
 331,  244,  41985
 332,  244,  42503
 333,  244,  42755
 334,  244,  42501
 335,  244,  42244
 336,  244,  42243
 337,  244,  42246
 338,  244,  42752
 339,  244,  42758
 340,  244,  43010
 341,  244,  43010
 342,  244,  42757
 343,  244,  42503
 326,  245,  38919
 327,  245,  39681
 328,  245,  40453
 329,  245,  41216
 330,  245,  41729
 331,  245,  41988
 332,  245,  42502
 333,  245,  43009
 334,  245,  43009
 335,  245,  42752
 336,  245,  42752
 337,  245,  42752
 338,  245,  42755
 339,  245,  42502
 340,  245,  42759
 341,  245,  42759
 342,  245,  43009
 343,  245,  42247
 326,  246,  38407
 327,  246,  38657
 328,  246,  39174
 329,  246,  39939
 330,  246,  40965
 331,  246,  41985
 332,  246,  42756
 333,  246,  43270
 334,  246,  43269
 335,  246,  43010
 336,  246,  42756
 337,  246,  42752
 338,  246,  42757
 339,  246,  43012
 340,  246,  42759
 341,  246,  42755
 342,  246,  42499
 343,  246,  42246
 326,  247,  40961
 327,  247,  39685
 328,  247,  39428
 329,  247,  39943
 330,  247,  40965
 331,  247,  41988
 332,  247,  42757
 333,  247,  43523
 334,  247,  43522
 335,  247,  43521
 336,  247,  43013
 337,  247,  42758
 338,  247,  43008
 339,  247,  43009
 340,  247,  42758
 341,  247,  42753
 342,  247,  42497
 343,  247,  42240
 326,  248,  43271
 327,  248,  42243
 328,  248,  41478
 329,  248,  41477
 330,  248,  41989
 331,  248,  42503
 332,  248,  43266
 333,  248,  43526
 334,  248,  43527
 335,  248,  43521
 336,  248,  43012
 337,  248,  43014
 338,  248,  43267
 339,  248,  42754
 340,  248,  42498
 341,  248,  41989
 342,  248,  41735
 343,  248,  41730
 326,  249,  43781
 327,  249,  43015
 328,  249,  42759
 329,  249,  43010
 330,  249,  43268
 331,  249,  43520
 332,  249,  43522
 333,  249,  43526
 334,  249,  43522
 335,  249,  43522
 336,  249,  43269
 337,  249,  43264
 338,  249,  42759
 339,  249,  42754
 340,  249,  41990
 341,  249,  41478
 342,  249,  41222
 343,  249,  41217
 326,  250,  43522
 327,  250,  42753
 328,  250,  42499
 329,  250,  42496
 330,  250,  42503
 331,  250,  43014
 332,  250,  43266
 333,  250,  43264
 334,  250,  43267
 335,  250,  43013
 336,  250,  43010
 337,  250,  43010
 338,  250,  42501
 326,  251,  42754
 327,  251,  41990
 328,  251,  41735
 329,  251,  41732
 330,  251,  42242
