; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #6
; ROI rgb value: {255, 0, 255}
; ROI npts: 1656
;
; File X, File Y, B1
;
 474,  223,  44294
 475,  223,  44295
 476,  223,  44295
 470,  224,  44544
 471,  224,  44295
 472,  224,  44544
 473,  224,  44292
 474,  224,  44544
 475,  224,  44548
 476,  224,  44545
 465,  225,  44549
 466,  225,  44544
 467,  225,  44548
 468,  225,  44549
 469,  225,  44546
 470,  225,  44293
 471,  225,  44292
 472,  225,  44290
 473,  225,  44292
 474,  225,  44544
 475,  225,  44548
 476,  225,  44544
 461,  226,  44806
 462,  226,  45059
 463,  226,  44803
 464,  226,  44801
 465,  226,  44803
 466,  226,  44544
 467,  226,  44549
 468,  226,  44548
 469,  226,  44544
 470,  226,  44291
 471,  226,  44295
 472,  226,  44544
 473,  226,  44294
 474,  226,  44546
 475,  226,  44800
 476,  226,  44549
 477,  226,  44549
 456,  227,  45058
 457,  227,  44807
 458,  227,  45058
 459,  227,  45060
 460,  227,  45056
 461,  227,  45056
 462,  227,  44804
 463,  227,  44800
 464,  227,  44802
 465,  227,  44551
 466,  227,  44549
 467,  227,  44548
 468,  227,  44292
 469,  227,  44292
 470,  227,  44291
 471,  227,  44288
 472,  227,  44292
 473,  227,  44291
 474,  227,  44544
 475,  227,  44544
 476,  227,  44288
 477,  227,  44293
 452,  228,  45314
 453,  228,  45063
 454,  228,  45317
 455,  228,  45063
 456,  228,  45063
 457,  228,  45057
 458,  228,  45062
 459,  228,  45059
 460,  228,  45060
 461,  228,  45058
 462,  228,  44804
 463,  228,  44805
 464,  228,  44549
 465,  228,  44802
 466,  228,  44295
 467,  228,  44548
 468,  228,  44292
 469,  228,  44294
 470,  228,  44038
 471,  228,  44291
 472,  228,  44288
 473,  228,  44291
 474,  228,  44289
 475,  228,  44294
 476,  228,  44295
 477,  228,  44039
 448,  229,  45314
 449,  229,  45317
 450,  229,  45318
 451,  229,  45572
 452,  229,  45318
 453,  229,  45313
 454,  229,  45315
 455,  229,  45312
 456,  229,  45314
 457,  229,  44805
 458,  229,  45059
 459,  229,  45057
 460,  229,  45062
 461,  229,  45061
 462,  229,  45057
 463,  229,  44807
 464,  229,  44550
 465,  229,  44551
 466,  229,  44548
 467,  229,  44545
 468,  229,  44545
 469,  229,  44544
 470,  229,  44293
 471,  229,  44290
 472,  229,  44291
 473,  229,  44288
 474,  229,  44037
 475,  229,  44295
 476,  229,  44293
 477,  229,  44290
 443,  230,  45573
 444,  230,  45570
 445,  230,  45317
 446,  230,  45315
 447,  230,  45313
 448,  230,  45316
 449,  230,  45319
 450,  230,  45317
 451,  230,  45318
 452,  230,  45568
 453,  230,  45568
 454,  230,  45317
 455,  230,  45312
 456,  230,  45312
 457,  230,  45060
 458,  230,  45060
 459,  230,  45314
 460,  230,  45313
 461,  230,  45059
 462,  230,  44807
 463,  230,  45058
 464,  230,  44803
 465,  230,  44547
 466,  230,  44551
 467,  230,  44548
 468,  230,  44548
 469,  230,  44294
 470,  230,  44546
 471,  230,  44292
 472,  230,  44291
 473,  230,  44291
 474,  230,  44295
 475,  230,  44548
 476,  230,  44544
 477,  230,  44292
 439,  231,  45063
 440,  231,  45315
 441,  231,  45318
 442,  231,  45317
 443,  231,  45571
 444,  231,  45315
 445,  231,  45568
 446,  231,  45317
 447,  231,  45317
 448,  231,  45315
 449,  231,  45318
 450,  231,  45316
 451,  231,  45569
 452,  231,  45317
 453,  231,  45317
