; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #8
; ROI rgb value: {0, 128, 128}
; ROI npts: 402
;
; File X, File Y, B1
;
 395,  284,  43266
 396,  284,  43014
 397,  284,  43264
 398,  284,  43012
 399,  284,  43270
 385,  285,  43781
 386,  285,  44034
 387,  285,  43782
 388,  285,  43780
 389,  285,  43527
 390,  285,  43522
 391,  285,  43521
 392,  285,  43520
 393,  285,  43014
 394,  285,  43267
 395,  285,  43265
 396,  285,  43264
 397,  285,  43014
 398,  285,  43266
 399,  285,  43520
 380,  286,  44551
 381,  286,  44291
 382,  286,  44038
 383,  286,  44291
 384,  286,  44032
 385,  286,  44035
 386,  286,  44036
 387,  286,  43780
 388,  286,  43526
 389,  286,  43776
 390,  286,  43522
 391,  286,  43269
 392,  286,  43267
 393,  286,  43012
 394,  286,  43013
 395,  286,  43009
 396,  286,  43011
 397,  286,  43014
 398,  286,  43265
 399,  286,  43520
 381,  287,  44547
 382,  287,  44546
 383,  287,  44291
 384,  287,  44034
 385,  287,  43781
 386,  287,  43782
 387,  287,  43527
 388,  287,  43523
 389,  287,  43522
 390,  287,  43268
 391,  287,  43014
 392,  287,  43015
 393,  287,  43011
 394,  287,  43009
 395,  287,  43012
 396,  287,  43008
 397,  287,  43012
 398,  287,  43266
 399,  287,  43013
 400,  287,  43269
 381,  288,  44804
 382,  288,  44545
 383,  288,  44289
 384,  288,  44036
 385,  288,  43778
 386,  288,  43776
 387,  288,  43526
 388,  288,  43270
 389,  288,  43268
 390,  288,  43266
 391,  288,  43014
 392,  288,  43009
 393,  288,  42756
 394,  288,  42757
 395,  288,  42756
 396,  288,  42759
 397,  288,  43012
 398,  288,  43265
 399,  288,  43264
 400,  288,  43264
 382,  289,  44293
 383,  289,  44038
 384,  289,  44034
 385,  289,  43776
 386,  289,  43523
 387,  289,  43523
 388,  289,  43265
 389,  289,  43011
 390,  289,  43265
 391,  289,  43264
 392,  289,  42755
 393,  289,  43008
 394,  289,  42757
 395,  289,  42755
 396,  289,  42757
 397,  289,  42758
 398,  289,  42759
 399,  289,  43008
 400,  289,  43010
 383,  290,  44034
 384,  290,  43776
 385,  290,  43520
 386,  290,  43520
 387,  290,  43268
 388,  290,  43264
 389,  290,  43011
 390,  290,  43009
 391,  290,  42759
 392,  290,  42755
 393,  290,  42501
 394,  290,  42753
 395,  290,  42756
 396,  290,  42501
 397,  290,  42757
 398,  290,  42757
 399,  290,  43011
 400,  290,  43011
 383,  291,  44288
 384,  291,  43779
 385,  291,  43524
 386,  291,  43524
 387,  291,  43269
 388,  291,  43267
 389,  291,  43015
 390,  291,  43013
 391,  291,  43008
 392,  291,  43012
 393,  291,  42754
 394,  291,  42757
 395,  291,  42756
 396,  291,  42757
 397,  291,  42755
 398,  291,  42759
 399,  291,  43010
 400,  291,  43015
 401,  291,  43267
 384,  292,  44033
 385,  292,  43779
 386,  292,  43525
 387,  292,  43521
 388,  292,  43269
 389,  292,  43015
 390,  292,  43268
 391,  292,  43012
 392,  292,  42759
 393,  292,  42757
 394,  292,  42753
 395,  292,  42758
 396,  292,  43010
