; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #15
; ROI rgb value: {220, 20, 60}
; ROI npts: 173
;
; File X, File Y, B1
;
 358,  234,  39171
 357,  235,  38915
 358,  235,  39168
 356,  236,  38918
 357,  236,  39173
 358,  236,  39175
 355,  237,  39426
 356,  237,  39425
 357,  237,  39680
 358,  237,  39681
 359,  237,  39685
 354,  238,  39685
 355,  238,  39429
 356,  238,  39684
 357,  238,  39685
 358,  238,  39428
 359,  238,  39683
 354,  239,  39941
 355,  239,  39937
 356,  239,  39943
 357,  239,  39687
 358,  239,  39940
 359,  239,  39941
 353,  240,  40705
 354,  240,  40454
 355,  240,  40454
 356,  240,  40451
 357,  240,  40450
 358,  240,  40450
 359,  240,  40451
 352,  241,  41473
 353,  241,  41220
 354,  241,  41217
 355,  241,  40967
 356,  241,  40967
 357,  241,  40711
 358,  241,  40963
 359,  241,  40708
 351,  242,  41735
 352,  242,  41733
 353,  242,  41731
 354,  242,  41475
 355,  242,  41223
 356,  242,  41223
 357,  242,  41216
 358,  242,  40967
 359,  242,  40962
 360,  242,  40965
 350,  243,  41732
 351,  243,  41731
 352,  243,  41223
 353,  243,  41476
 354,  243,  41223
 355,  243,  41222
 356,  243,  41221
 357,  243,  40964
 358,  243,  40708
 359,  243,  40710
 360,  243,  40705
 349,  244,  41984
 350,  244,  41729
 351,  244,  41472
 352,  244,  40962
 353,  244,  40709
 354,  244,  40710
 355,  244,  40710
 356,  244,  40708
 357,  244,  40707
 358,  244,  40452
 359,  244,  40452
 360,  244,  40705
 350,  245,  41479
 351,  245,  41222
 352,  245,  40964
 353,  245,  40961
 354,  245,  40710
 355,  245,  40709
 356,  245,  40708
 357,  245,  40705
 358,  245,  40452
 359,  245,  40449
 360,  245,  40705
 350,  246,  41732
 351,  246,  41219
 352,  246,  41221
 353,  246,  40965
 354,  246,  40963
 355,  246,  40967
 356,  246,  40960
 357,  246,  40708
 358,  246,  40708
 359,  246,  40707
 360,  246,  40711
 361,  246,  41216
 351,  247,  41222
 352,  247,  41218
 353,  247,  41219
 354,  247,  41219
 355,  247,  41221
 356,  247,  40965
 357,  247,  40961
 358,  247,  40710
 359,  247,  40711
 360,  247,  40963
 361,  247,  41217
 351,  248,  41222
 352,  248,  41219
 353,  248,  41221
 354,  248,  41221
 355,  248,  40967
 356,  248,  40962
 357,  248,  40710
 358,  248,  40960
 359,  248,  40961
 360,  248,  40962
 361,  248,  40964
 352,  249,  41221
 353,  249,  41221
 354,  249,  41222
 355,  249,  41219
 356,  249,  41217
 357,  249,  40960
 358,  249,  40709
 359,  249,  40960
 360,  249,  40960
 361,  249,  40964
 352,  250,  41477
 353,  250,  41474
 354,  250,  41475
 355,  250,  41475
 356,  250,  41217
 357,  250,  41216
 358,  250,  41216
 359,  250,  40967
 360,  250,  40963
 361,  250,  40963
 353,  251,  41728
 354,  251,  41729
 355,  251,  41729
 356,  251,  41479
 357,  251,  41473
 358,  251,  41222
 359,  251,  41218
 360,  251,  40964
 361,  251,  41219
 362,  251,  41220
 353,  252,  41986
 354,  252,  41988
 355,  252,  41732
 356,  252,  41729
 357,  252,  41478
 358,  252,  41728
 359,  252,  41475
 360,  252,  41217
 361,  252,  41218
 362,  252,  41473
 354,  253,  42244
 355,  253,  42242
 356,  253,  41735
 357,  253,  41731
 358,  253,  41732
 359,  253,  41223
 360,  253,  41476
 361,  253,  41223
 362,  253,  41477
 354,  254,  41990
 355,  254,  42240
 356,  254,  41989
 357,  254,  41986
 358,  254,  41985
 359,  254,  41477
 360,  254,  41477
 355,  255,  41985
