; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #5
; ROI rgb value: {0, 255, 255}
; ROI npts: 1249
;
; File X, File Y, B1
;
 333,  253,  40192
 334,  253,  40195
 335,  253,  40199
 329,  254,  40199
 330,  254,  40451
 331,  254,  40196
 332,  254,  40195
 333,  254,  40194
 334,  254,  40448
 335,  254,  40454
 324,  255,  39681
 325,  255,  39430
 326,  255,  39430
 327,  255,  39684
 328,  255,  40196
 329,  255,  40453
 330,  255,  40453
 331,  255,  40454
 332,  255,  40449
 333,  255,  40197
 334,  255,  40192
 335,  255,  40197
 320,  256,  40197
 321,  256,  40450
 322,  256,  40198
 323,  256,  39936
 324,  256,  39431
 325,  256,  39430
 326,  256,  39431
 327,  256,  40192
 328,  256,  40192
 329,  256,  40704
 330,  256,  40711
 331,  256,  40711
 332,  256,  40704
 333,  256,  40195
 334,  256,  40197
 335,  256,  40197
 336,  256,  40450
 315,  257,  39681
 316,  257,  40194
 317,  257,  40194
 318,  257,  40195
 319,  257,  39942
 320,  257,  40192
 321,  257,  39938
 322,  257,  39937
 323,  257,  39428
 324,  257,  39428
 325,  257,  39685
 326,  257,  40192
 327,  257,  40450
 328,  257,  40454
 329,  257,  40704
 330,  257,  40962
 331,  257,  40963
 332,  257,  40964
 333,  257,  40454
 334,  257,  40454
 335,  257,  40198
 336,  257,  40196
 311,  258,  39680
 312,  258,  39427
 313,  258,  39427
 314,  258,  39430
 315,  258,  39428
 316,  258,  39940
 317,  258,  39939
 318,  258,  39937
 319,  258,  39937
 320,  258,  39942
 321,  258,  39939
 322,  258,  39938
 323,  258,  39681
 324,  258,  39686
 325,  258,  40196
 326,  258,  40450
 327,  258,  40194
 328,  258,  40451
 329,  258,  40708
 330,  258,  40967
 331,  258,  40967
 332,  258,  41217
 333,  258,  40711
 334,  258,  40706
 335,  258,  40707
 336,  258,  40448
 308,  259,  39682
 309,  259,  39683
 310,  259,  39681
 311,  259,  39425
 312,  259,  39174
 313,  259,  39426
 314,  259,  39430
 315,  259,  39681
 316,  259,  39680
 317,  259,  39175
 318,  259,  39425
 319,  259,  39680
 320,  259,  39683
 321,  259,  39686
 322,  259,  39936
 323,  259,  39937
 324,  259,  39942
 325,  259,  40197
 326,  259,  39941
 327,  259,  40192
 328,  259,  40193
 329,  259,  40704
 330,  259,  40961
 331,  259,  41218
 332,  259,  40965
 333,  259,  41216
 334,  259,  40961
 335,  259,  40452
 336,  259,  40196
 307,  260,  39172
 308,  260,  39680
 309,  260,  39431
 310,  260,  39431
 311,  260,  39427
 312,  260,  39174
 313,  260,  39424
 314,  260,  39427
 315,  260,  39429
 316,  260,  39174
 317,  260,  38914
 318,  260,  38915
 319,  260,  39174
 320,  260,  39683
 321,  260,  39431
 322,  260,  39687
 323,  260,  39687
 324,  260,  39940
 325,  260,  40195
 326,  260,  39943
 327,  260,  40197
 328,  260,  40197
 329,  260,  40453
 330,  260,  40960
 331,  260,  40962
 332,  260,  40966
 333,  260,  40710
 334,  260,  40708
 335,  260,  40453
 336,  260,  40197
 306,  261,  39175
 307,  261,  39684
 308,  261,  39431
 309,  261,  39681
 310,  261,  39681
 311,  261,  39173
 312,  261,  39168
 313,  261,  39174
 314,  261,  39172
 315,  261,  39174
 316,  261,  38919
 317,  261,  39168
 318,  261,  39424
 319,  261,  39680
 320,  261,  39937
 321,  261,  39681
 322,  261,  39684
 323,  261,  39940
 324,  261,  39936
 325,  261,  40192
 326,  261,  40197
 327,  261,  40455
 328,  261,  40710
 329,  261,  40707
 330,  261,  40960
 331,  261,  40706
 332,  261,  40708
 333,  261,  40710
 334,  261,  40707
 335,  261,  40451
 336,  261,  40450
 306,  262,  38918
 307,  262,  39174
 308,  262,  39173
 309,  262,  39175
 310,  262,  39173
 311,  262,  39168
 312,  262,  39168
 313,  262,  39168
 314,  262,  39172
 315,  262,  38919
 316,  262,  39174
 317,  262,  39431
 318,  262,  39937
 319,  262,  39942
 320,  262,  40192
 321,  262,  40195
 322,  262,  40195
 323,  262,  40194
 324,  262,  40197
 325,  262,  40451
 326,  262,  40709
 327,  262,  40965
 328,  262,  41222
 329,  262,  41472
 330,  262,  40965
 331,  262,  40710
 332,  262,  40705
 333,  262,  40962
 334,  262,  40709
 335,  262,  40454
 336,  262,  40451
 337,  262,  40452
 305,  263,  38403
 306,  263,  38403
 307,  263,  38660
 308,  263,  38663
 309,  263,  38661
 310,  263,  38915
 311,  263,  38915
 312,  263,  39424
 313,  263,  39172
 314,  263,  39173
 315,  263,  39429
 316,  263,  39936
 317,  263,  40193
 318,  263,  39943
 319,  263,  40193
 320,  263,  40452
 321,  263,  40452
 322,  263,  40452
 323,  263,  40455
 324,  263,  40708
 325,  263,  40965
 326,  263,  41219
 327,  263,  41731
 328,  263,  41985
 329,  263,  41732
 330,  263,  41475
 331,  263,  41216
 332,  263,  40708
 333,  263,  40962
 334,  263,  41217
 335,  263,  40711
 336,  263,  40711
 337,  263,  40960
 304,  264,  38147
 305,  264,  37890
 306,  264,  38144
 307,  264,  37893
 308,  264,  38150
 309,  264,  38401
 310,  264,  38663
 311,  264,  39171
 312,  264,  39428
 313,  264,  39429
 314,  264,  39681
 315,  264,  39687
 316,  264,  39941
 317,  264,  40193
 318,  264,  40449
 319,  264,  40199
 320,  264,  40704
 321,  264,  40710
 322,  264,  40710
 323,  264,  40960
 324,  264,  40963
 325,  264,  41221
 326,  264,  41223
 327,  264,  41472
 328,  264,  41477
 329,  264,  41476
 330,  264,  41223
 331,  264,  41217
 332,  264,  40962
 333,  264,  40708
 334,  264,  40960
 335,  264,  40711
 336,  264,  40710
 337,  264,  40704
 303,  265,  38401
 304,  265,  38144
