; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #18
; ROI rgb value: {255, 165, 0}
; ROI npts: 120
;
; File X, File Y, B1
;
 464,  215,  38406
 465,  215,  38913
 462,  216,  37892
 463,  216,  38149
 464,  216,  38404
 465,  216,  38912
 460,  217,  37895
 461,  217,  37638
 462,  217,  38150
 463,  217,  38407
 464,  217,  38406
 465,  217,  38918
 458,  218,  39173
 459,  218,  38658
 460,  218,  38400
 461,  218,  38150
 462,  218,  38150
 463,  218,  38405
 464,  218,  38661
 465,  218,  38916
 458,  219,  39426
 459,  219,  38917
 460,  219,  38660
 461,  219,  38657
 462,  219,  38662
 463,  219,  38657
 464,  219,  38917
 465,  219,  39170
 466,  219,  39173
 458,  220,  39682
 459,  220,  39430
 460,  220,  39429
 461,  220,  39175
 462,  220,  38918
 463,  220,  38919
 464,  220,  39425
 465,  220,  39428
 466,  220,  39428
 458,  221,  39943
 459,  221,  39938
 460,  221,  39939
 461,  221,  39937
 462,  221,  39681
 463,  221,  39426
 464,  221,  39429
 465,  221,  39939
 466,  221,  39936
 458,  222,  40193
 459,  222,  40196
 460,  222,  40195
 461,  222,  40194
 462,  222,  39682
 463,  222,  39427
 464,  222,  39680
 465,  222,  39685
 466,  222,  39940
 458,  223,  40192
 459,  223,  39943
 460,  223,  40450
 461,  223,  40195
 462,  223,  39685
 463,  223,  39173
 464,  223,  39424
 465,  223,  39684
 466,  223,  39942
 458,  224,  39941
 459,  224,  40193
 460,  224,  40194
 461,  224,  40194
 462,  224,  39681
 463,  224,  39174
 464,  224,  39429
 465,  224,  39685
 466,  224,  39940
 458,  225,  40196
 459,  225,  40194
 460,  225,  40197
 461,  225,  40195
 462,  225,  39683
 463,  225,  39425
 464,  225,  39429
 465,  225,  39684
 466,  225,  39687
 458,  226,  40196
 459,  226,  40197
 460,  226,  40195
 461,  226,  40193
 462,  226,  39686
 463,  226,  39431
 464,  226,  39686
 465,  226,  39685
 466,  226,  39686
 458,  227,  40197
 459,  227,  40450
 460,  227,  40448
 461,  227,  40192
 462,  227,  39937
 463,  227,  39684
 464,  227,  39686
 465,  227,  39684
 466,  227,  39685
 467,  227,  39687
 458,  228,  40455
 459,  228,  40707
 460,  228,  40706
 461,  228,  40449
 462,  228,  40193
 463,  228,  40196
 464,  228,  39940
 465,  228,  39942
 466,  228,  39686
 467,  228,  39942
 461,  229,  40960
 462,  229,  40454
 463,  229,  40451
 464,  229,  40194
 465,  229,  39939
 466,  229,  40196
 467,  229,  40196
 467,  230,  40196
