; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #30
; ROI rgb value: {34, 139, 34}
; ROI npts: 88
;
; File X, File Y, B1
;
 531,  209,  55302
 532,  209,  55814
 533,  209,  55815
 534,  209,  55303
 535,  209,  54791
 536,  209,  54272
 537,  209,  53253
 531,  210,  55812
 532,  210,  56065
 533,  210,  56070
 534,  210,  55810
 535,  210,  55301
 536,  210,  54533
 537,  210,  54020
 531,  211,  56066
 532,  211,  56324
 533,  211,  56068
 534,  211,  56066
 535,  211,  55302
 536,  211,  55040
 537,  211,  54532
 531,  212,  55811
 532,  212,  56324
 533,  212,  56064
 534,  212,  55559
 535,  212,  55301
 536,  212,  55040
 537,  212,  54784
 531,  213,  55558
 532,  213,  56064
 533,  213,  55811
 534,  213,  55556
 535,  213,  55046
 536,  213,  54791
 537,  213,  54787
 531,  214,  55299
 532,  214,  55557
 533,  214,  55554
 534,  214,  55298
 535,  214,  55040
 536,  214,  54784
 537,  214,  54532
 531,  215,  55299
 532,  215,  55558
 533,  215,  55553
 534,  215,  55297
 535,  215,  55041
 536,  215,  55040
 537,  215,  54787
 531,  216,  55298
 532,  216,  55557
 533,  216,  55558
 534,  216,  55301
 535,  216,  55299
 536,  216,  55041
 537,  216,  55040
 531,  217,  55298
 532,  217,  55810
 533,  217,  55555
 534,  217,  55301
 535,  217,  55303
 536,  217,  55044
 537,  217,  55045
 531,  218,  55041
 532,  218,  55300
 533,  218,  55303
 534,  218,  55046
 535,  218,  55045
 536,  218,  55298
 537,  218,  55302
 531,  219,  54791
 532,  219,  55299
 533,  219,  55300
 534,  219,  55046
 535,  219,  55045
 536,  219,  55047
 537,  219,  55552
 531,  220,  54784
 532,  220,  55040
 533,  220,  55297
 534,  220,  55043
 535,  220,  55045
 536,  220,  55046
 537,  220,  55556
 531,  221,  54273
 532,  221,  54535
 533,  221,  55041
 534,  221,  54791
