; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #34
; ROI rgb value: {245, 222, 179}
; ROI npts: 34
;
; File X, File Y, B1
;
 442,  302,  52992
 443,  302,  51463
 444,  302,  50183
 440,  303,  52997
 441,  303,  53507
 442,  303,  52996
 443,  303,  51717
 444,  303,  50438
 440,  304,  52993
 441,  304,  53252
 442,  304,  52996
 443,  304,  51971
 444,  304,  50946
 440,  305,  52737
 441,  305,  53505
 442,  305,  52996
 443,  305,  51975
 444,  305,  50694
 441,  306,  53507
 442,  306,  52998
 443,  306,  52224
 444,  306,  50948
 441,  307,  53252
 442,  307,  53248
 443,  307,  52229
 444,  307,  51204
 441,  308,  53249
 442,  308,  52999
 443,  308,  52482
 444,  308,  51460
 441,  309,  52994
 442,  309,  52993
 443,  309,  52225
 444,  309,  51462
