; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #24
; ROI rgb value: {65, 105, 225}
; ROI npts: 324
;
; File X, File Y, B1
;
 547,  258,  58373
 548,  258,  58369
 549,  258,  58115
 550,  258,  58369
 551,  258,  58371
 552,  258,  58627
 547,  259,  58626
 548,  259,  58624
 549,  259,  58371
 550,  259,  58370
 551,  259,  58629
 552,  259,  58880
 553,  259,  58627
 554,  259,  58375
 555,  259,  58374
 556,  259,  58112
 557,  259,  57350
 547,  260,  58629
 548,  260,  58371
 549,  260,  58373
 550,  260,  58625
 551,  260,  58630
 552,  260,  58880
 553,  260,  58630
 554,  260,  58880
 555,  260,  58373
 556,  260,  58116
 557,  260,  57601
 547,  261,  58626
 548,  261,  58631
 549,  261,  58628
 550,  261,  58631
 551,  261,  59138
 552,  261,  58884
 553,  261,  58629
 554,  261,  58629
 555,  261,  58625
 556,  261,  58114
 557,  261,  57605
 547,  262,  58625
 548,  262,  58626
 549,  262,  58630
 550,  262,  58630
 551,  262,  58880
 552,  262,  58628
 553,  262,  58626
 554,  262,  58625
 555,  262,  58372
 556,  262,  58113
 557,  262,  57856
 547,  263,  58624
 548,  263,  58626
 549,  263,  58629
 550,  263,  58627
 551,  263,  58630
 552,  263,  58374
 553,  263,  58119
 554,  263,  58116
 555,  263,  57862
 556,  263,  57860
 557,  263,  57604
 547,  264,  58114
 548,  264,  58370
 549,  264,  58115
 550,  264,  58114
 551,  264,  58114
 552,  264,  57862
 553,  264,  57857
 554,  264,  57604
 555,  264,  57351
 556,  264,  57093
 557,  264,  57090
 547,  265,  57605
 548,  265,  57607
 549,  265,  57861
 550,  265,  57605
 551,  265,  57600
 552,  265,  57351
 553,  265,  57093
 554,  265,  56838
 555,  265,  56837
 556,  265,  56836
 557,  265,  56583
 547,  266,  57350
 548,  266,  57607
 549,  266,  57602
 550,  266,  57351
 551,  266,  57347
 552,  266,  57349
 553,  266,  56836
 554,  266,  56835
 555,  266,  56577
 556,  266,  56325
 557,  266,  56327
 558,  266,  55813
 547,  267,  57093
 548,  267,  57603
 549,  267,  57347
 550,  267,  57344
 551,  267,  57092
 552,  267,  56836
 553,  267,  56833
 554,  267,  56327
 555,  267,  56325
 556,  267,  56578
 557,  267,  56068
 558,  267,  55811
 547,  268,  57092
 548,  268,  57347
 549,  268,  57600
 550,  268,  57091
 551,  268,  57092
 552,  268,  56836
 553,  268,  56832
 554,  268,  56577
 555,  268,  56576
 556,  268,  56322
 557,  268,  56327
 558,  268,  55815
 547,  269,  57089
 548,  269,  57095
 549,  269,  57344
 550,  269,  56838
 551,  269,  57088
 552,  269,  56836
 553,  269,  56581
 554,  269,  56324
 555,  269,  56323
 556,  269,  56327
 557,  269,  56324
 558,  269,  55814
 547,  270,  57090
 548,  270,  57346
 549,  270,  57344
 550,  270,  57088
 551,  270,  57090
 552,  270,  56839
 553,  270,  57091
 554,  270,  56579
 555,  270,  56579
 556,  270,  56579
 557,  270,  56323
 558,  270,  56067
 547,  271,  57092
 548,  271,  57095
 549,  271,  57344
 550,  271,  57089
 551,  271,  57088
 552,  271,  56834
 553,  271,  56582
 554,  271,  56327
 555,  271,  56576
 556,  271,  56577
 557,  271,  56325
 558,  271,  56066
 547,  272,  57091
 548,  272,  57094
 549,  272,  57094
 550,  272,  56838
 551,  272,  56837
 552,  272,  56832
 553,  272,  56834
 554,  272,  56577
 555,  272,  56579
 556,  272,  56579
 557,  272,  56323
 558,  272,  56066
 547,  273,  56839
 548,  273,  57090
 549,  273,  57089
 550,  273,  57091
 551,  273,  56839
 552,  273,  56835
 553,  273,  56835
 554,  273,  56576
 555,  273,  56578
 556,  273,  56580
 557,  273,  56577
 558,  273,  56070
 547,  274,  57093
 548,  274,  57090
 549,  274,  57092
 550,  274,  56839
 551,  274,  57091
 552,  274,  57089
 553,  274,  57088
 554,  274,  56582
 555,  274,  56582
 556,  274,  56582
 557,  274,  56577
 558,  274,  56066
 547,  275,  57091
 548,  275,  57345
 549,  275,  57094
 550,  275,  57093
 551,  275,  57093
 552,  275,  57092
 553,  275,  56834
 554,  275,  56582
 555,  275,  56834
 556,  275,  56580
 557,  275,  56580
 558,  275,  56066
 547,  276,  57092
 548,  276,  57350
 549,  276,  57094
 550,  276,  57091
 551,  276,  57089
 552,  276,  57344
 553,  276,  56838
 554,  276,  56832
 555,  276,  56578
 556,  276,  56578
 557,  276,  56327
 558,  276,  56071
 547,  277,  57349
 548,  277,  57350
 549,  277,  57602
 550,  277,  57095
 551,  277,  57092
 552,  277,  57345
 553,  277,  56837
 554,  277,  56839
 555,  277,  56583
 556,  277,  56580
 557,  277,  56327
 558,  277,  56070
 547,  278,  57345
 548,  278,  57351
 549,  278,  57350
 550,  278,  57345
 551,  278,  57348
 552,  278,  57092
 553,  278,  57092
 554,  278,  56833
 555,  278,  56835
 556,  278,  56838
 557,  278,  56581
 558,  278,  56071
 547,  279,  56837
 548,  279,  57090
 549,  279,  57091
 550,  279,  56839
 551,  279,  56839
 552,  279,  57088
 553,  279,  56835
 554,  279,  56582
 555,  279,  56580
 556,  279,  56577
 557,  279,  56578
 558,  279,  55815
 559,  279,  55558
 547,  280,  56833
 548,  280,  57088
 549,  280,  56839
 550,  280,  57088
 551,  280,  57088
 552,  280,  56582
 553,  280,  56580
 554,  280,  56579
 555,  280,  56576
 556,  280,  56325
 557,  280,  56069
 558,  280,  56066
 559,  280,  55555
 547,  281,  56833
 548,  281,  56838
