; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #26
; ROI rgb value: {230, 230, 250}
; ROI npts: 184
;
; File X, File Y, B1
;
 532,  226,  57351
 533,  226,  57602
 534,  226,  57351
 535,  226,  57603
 536,  226,  57604
 532,  227,  57346
 533,  227,  57600
 534,  227,  57600
 535,  227,  57606
 536,  227,  57604
 537,  227,  57605
 538,  227,  57346
 539,  227,  56836
 540,  227,  56320
 541,  227,  55808
 532,  228,  57602
 533,  228,  57607
 534,  228,  57857
 535,  228,  57858
 536,  228,  57859
 537,  228,  57858
 538,  228,  57603
 539,  228,  57346
 540,  228,  56579
 541,  228,  55813
 532,  229,  57351
 533,  229,  57857
 534,  229,  57860
 535,  229,  57861
 536,  229,  57863
 537,  229,  57602
 538,  229,  57350
 539,  229,  56838
 540,  229,  56325
 541,  229,  55814
 532,  230,  57093
 533,  230,  57600
 534,  230,  57858
 535,  230,  57607
 536,  230,  57603
 537,  230,  57601
 538,  230,  57095
 539,  230,  56838
 540,  230,  56320
 541,  230,  55811
 533,  231,  57345
 534,  231,  57346
 535,  231,  57347
 536,  231,  57095
 537,  231,  56836
 538,  231,  56834
 539,  231,  56576
 540,  231,  56064
 541,  231,  55557
 533,  232,  57089
 534,  232,  57089
 535,  232,  56839
 536,  232,  56835
 537,  232,  56327
 538,  232,  56321
 539,  232,  55812
 540,  232,  55559
 541,  232,  55047
 533,  233,  56833
 534,  233,  56835
 535,  233,  56835
 536,  233,  56577
 537,  233,  56322
 538,  233,  55815
 539,  233,  55559
 540,  233,  55300
 541,  233,  55041
 533,  234,  56579
 534,  234,  56583
 535,  234,  56579
 536,  234,  56324
 537,  234,  56070
 538,  234,  55812
 539,  234,  56067
 540,  234,  55300
 541,  234,  54789
 533,  235,  56576
 534,  235,  56580
 535,  235,  56327
 536,  235,  56321
 537,  235,  56064
 538,  235,  56064
 539,  235,  56064
 540,  235,  55557
 541,  235,  55040
 533,  236,  56578
 534,  236,  56580
 535,  236,  56581
 536,  236,  56326
 537,  236,  56070
 538,  236,  56064
 539,  236,  55812
 540,  236,  55809
 541,  236,  55047
 533,  237,  56323
 534,  237,  56326
 535,  237,  56578
 536,  237,  56576
 537,  237,  56320
 538,  237,  56066
 539,  237,  56069
 540,  237,  55559
 541,  237,  55045
 542,  237,  54534
 533,  238,  56576
 534,  238,  56577
 535,  238,  56577
 536,  238,  56325
 537,  238,  56327
 538,  238,  56069
 539,  238,  56066
 540,  238,  55558
 541,  238,  55297
 542,  238,  55042
 533,  239,  56583
 534,  239,  56832
 535,  239,  56582
 536,  239,  56581
 537,  239,  56325
 538,  239,  56070
 539,  239,  55812
 540,  239,  55559
 541,  239,  55300
 542,  239,  55297
 533,  240,  56326
 534,  240,  56580
 535,  240,  56578
 536,  240,  56324
 537,  240,  56320
 538,  240,  56322
 539,  240,  55814
 540,  240,  55552
 541,  240,  55299
 542,  240,  55047
 534,  241,  56326
 535,  241,  56324
 536,  241,  56326
 537,  241,  56070
 538,  241,  55815
 539,  241,  55812
 540,  241,  55809
 541,  241,  55045
 542,  241,  55047
 534,  242,  56327
 535,  242,  56324
 536,  242,  56321
 537,  242,  56321
 538,  242,  56065
 539,  242,  55813
 540,  242,  55809
 541,  242,  55046
 542,  242,  55040
 534,  243,  56069
 535,  243,  56071
 536,  243,  56066
 537,  243,  55815
 538,  243,  56067
 539,  243,  55811
 540,  243,  55555
 541,  243,  55044
 542,  243,  55041
 534,  244,  56070
 535,  244,  56064
 536,  244,  56064
 537,  244,  56066
 538,  244,  55810
 539,  244,  55812
 540,  244,  55556
 541,  244,  55042
 542,  244,  55047
 534,  245,  55811
 535,  245,  55814
 536,  245,  55815
 537,  245,  55815
 538,  245,  55555
 539,  245,  55557
 540,  245,  55303
 541,  245,  55297
 542,  245,  55296
