; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #53
; ROI rgb value: {0, 128, 128}
; ROI npts: 12
;
; File X, File Y, B1
;
 344,  315,  26884
 345,  315,  27141
 343,  316,  27141
 344,  316,  22791
 345,  316,  23043
 346,  316,  27654
 343,  317,  27648
 344,  317,  23301
 345,  317,  23554
 346,  317,  28160
 344,  318,  27394
 345,  318,  27398
