; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #9
; ROI rgb value: {128, 0, 0}
; ROI npts: 401
;
; File X, File Y, B1
;
 427,  207,  43521
 428,  207,  43521
 429,  207,  43270
 430,  207,  43270
 431,  207,  43270
 432,  207,  43270
 433,  207,  43265
 434,  207,  43269
 435,  207,  43265
 436,  207,  43267
 427,  208,  43521
 428,  208,  43269
 429,  208,  43521
 430,  208,  43271
 431,  208,  43522
 432,  208,  43271
 433,  208,  43521
 434,  208,  43266
 435,  208,  43271
 436,  208,  43266
 437,  208,  43013
 438,  208,  43015
 439,  208,  42759
 440,  208,  42757
 441,  208,  42755
 442,  208,  42496
 443,  208,  42247
 444,  208,  42500
 445,  208,  42498
 446,  208,  42245
 428,  209,  43521
 429,  209,  43525
 430,  209,  43525
 431,  209,  43269
 432,  209,  43270
 433,  209,  43265
 434,  209,  43271
 435,  209,  43520
 436,  209,  43266
 437,  209,  43012
 438,  209,  43013
 439,  209,  43010
 440,  209,  42757
 441,  209,  42753
 442,  209,  42501
 443,  209,  42502
 444,  209,  42500
 445,  209,  42752
 446,  209,  42752
 428,  210,  44033
 429,  210,  43521
 430,  210,  43523
 431,  210,  43525
 432,  210,  43271
 433,  210,  43269
 434,  210,  43268
 435,  210,  43015
 436,  210,  43012
 437,  210,  43014
 438,  210,  43013
 439,  210,  43009
 440,  210,  42754
 441,  210,  42497
 442,  210,  42501
 443,  210,  42247
 444,  210,  42496
 445,  210,  42500
 446,  210,  42502
 429,  211,  43777
 430,  211,  43524
 431,  211,  43270
 432,  211,  43269
 433,  211,  43269
 434,  211,  43264
 435,  211,  43015
 436,  211,  43011
 437,  211,  42755
 438,  211,  42754
 439,  211,  42500
 440,  211,  42752
 441,  211,  42247
 442,  211,  42242
 443,  211,  42241
 444,  211,  42497
 445,  211,  42245
 446,  211,  42498
 447,  211,  42502
 429,  212,  44032
 430,  212,  43778
 431,  212,  43271
 432,  212,  43521
 433,  212,  43264
 434,  212,  43008
 435,  212,  42759
 436,  212,  42755
 437,  212,  42500
 438,  212,  42499
 439,  212,  42245
 440,  212,  42245
 441,  212,  42240
 442,  212,  42243
 443,  212,  41990
 444,  212,  41991
 445,  212,  42243
 446,  212,  42241
 447,  212,  42245
 430,  213,  43783
 431,  213,  43522
 432,  213,  43271
 433,  213,  43009
 434,  213,  43015
 435,  213,  42758
 436,  213,  42500
 437,  213,  42496
 438,  213,  42499
 439,  213,  42243
 440,  213,  41990
 441,  213,  42241
 442,  213,  41987
 443,  213,  41990
 444,  213,  41988
 445,  213,  42241
 446,  213,  41990
 447,  213,  42246
 430,  214,  44037
 431,  214,  43527
 432,  214,  43267
 433,  214,  43015
 434,  214,  42755
 435,  214,  42755
 436,  214,  42500
 437,  214,  42247
 438,  214,  42247
 439,  214,  42240
 440,  214,  41987
 441,  214,  41989
 442,  214,  41734
 443,  214,  41985
 444,  214,  41988
 445,  214,  41990
 446,  214,  42241
 447,  214,  42247
 431,  215,  43527
 432,  215,  43267
 433,  215,  43012
 434,  215,  43008
 435,  215,  43009
 436,  215,  42503
 437,  215,  42245
 438,  215,  42243
 439,  215,  42246
 440,  215,  41991
 441,  215,  41986
 442,  215,  41985
 443,  215,  41987
 444,  215,  41985
 445,  215,  41991
 446,  215,  41989
 447,  215,  42244
 431,  216,  44032
 432,  216,  43525
 433,  216,  43009
 434,  216,  43010
 435,  216,  42757
 436,  216,  42503
 437,  216,  42503
 438,  216,  42497
 439,  216,  42243
 440,  216,  42240
 441,  216,  41989
 442,  216,  41990
 443,  216,  41984
 444,  216,  41989
 445,  216,  41987
 446,  216,  41989
 447,  216,  42244
 448,  216,  42498
 432,  217,  43526
 433,  217,  43268
 434,  217,  43265
 435,  217,  43011
 436,  217,  42754
 437,  217,  42501
 438,  217,  42503
 439,  217,  42499
 440,  217,  42246
 441,  217,  42246
 442,  217,  41987
 443,  217,  41991
 444,  217,  42240
 445,  217,  41989
 446,  217,  41990
 447,  217,  42247
 448,  217,  42501
 432,  218,  43776
 433,  218,  43269
 434,  218,  43266
 435,  218,  43265
 436,  218,  43011
 437,  218,  43010
 438,  218,  42502
 439,  218,  42503
 440,  218,  42498
 441,  218,  42243
 442,  218,  42241
 443,  218,  42240
 444,  218,  41991
 445,  218,  41989
 446,  218,  41986
 447,  218,  42247
 448,  218,  42247
 433,  219,  43520
 434,  219,  43265
 435,  219,  43010
 436,  219,  42756
 437,  219,  42755
 438,  219,  42752
 439,  219,  42498
 440,  219,  42247
 441,  219,  42243
 442,  219,  41987
 443,  219,  41984
 444,  219,  41987
 445,  219,  41990
 446,  219,  41984
 447,  219,  41986
 448,  219,  42243
 433,  220,  43526
 434,  220,  43270
 435,  220,  43271
 436,  220,  43014
 437,  220,  42758
 438,  220,  43008
 439,  220,  42752
 440,  220,  42247
 441,  220,  42246
 442,  220,  41991
 443,  220,  41984
 444,  220,  41988
 445,  220,  41735
 446,  220,  41987
 447,  220,  42240
 448,  220,  42245
 433,  221,  43776
 434,  221,  43522
 435,  221,  43271
 436,  221,  43264
 437,  221,  43014
 438,  221,  42758
 439,  221,  43009
 440,  221,  42753
 441,  221,  42498
 442,  221,  42497
 443,  221,  42242
 444,  221,  41990
 445,  221,  41987
 446,  221,  41986
 447,  221,  41985
 448,  221,  42243
 434,  222,  43524
 435,  222,  43520
 436,  222,  43267
 437,  222,  43266
 438,  222,  43015
 439,  222,  42759
 440,  222,  42753
 441,  222,  42499
 442,  222,  42244
 443,  222,  42240
 444,  222,  41991
 445,  222,  41987
 446,  222,  41986
 447,  222,  41988
 448,  222,  42244
 449,  222,  42503
 434,  223,  43781
 435,  223,  43777
 436,  223,  43524
 437,  223,  43520
 438,  223,  43267
 439,  223,  43264
 440,  223,  43008
 441,  223,  42754
 442,  223,  42501
 443,  223,  42242
 444,  223,  41991
 445,  223,  41990
 446,  223,  41988
 447,  223,  42244
 448,  223,  42246
 449,  223,  42502
 434,  224,  44034
 435,  224,  43780
 436,  224,  43776
 437,  224,  43268
 438,  224,  43520
 439,  224,  43013
 440,  224,  43011
 441,  224,  42758
 442,  224,  42499
 443,  224,  42246
 444,  224,  42241
 445,  224,  41985
 446,  224,  41989
 447,  224,  41991
 448,  224,  41990
 449,  224,  42497
 434,  225,  44295
 435,  225,  44038
 436,  225,  44033
 437,  225,  43778
 438,  225,  43778
 439,  225,  43522
 440,  225,  43268
 441,  225,  43011
 442,  225,  43008
 443,  225,  42497
 444,  225,  42245
 445,  225,  42242
 446,  225,  41991
 447,  225,  42247
 448,  225,  42500
 449,  225,  42757
 434,  226,  44546
 435,  226,  44039
 436,  226,  43783
 437,  226,  43781
 438,  226,  43523
 439,  226,  43520
 440,  226,  43269
 441,  226,  43012
 442,  226,  42753
 443,  226,  42498
 444,  226,  42496
 445,  226,  42246
 446,  226,  41991
 447,  226,  42498
 448,  226,  42499
 449,  226,  42756
 434,  227,  44549
 435,  227,  44293
 436,  227,  44032
 437,  227,  43779
 438,  227,  43779
 439,  227,  43527
 440,  227,  43270
 441,  227,  43012
 442,  227,  42757
 443,  227,  42503
 444,  227,  42245
 445,  227,  42243
 446,  227,  42242
 447,  227,  42243
