; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #13
; ROI rgb value: {127, 255, 0}
; ROI npts: 449
;
; File X, File Y, B1
;
 274,  212,  44292
 275,  212,  44039
 276,  212,  44290
 277,  212,  44295
 278,  212,  44551
 279,  212,  44550
 280,  212,  44548
 281,  212,  44289
 282,  212,  44039
 283,  212,  44547
 284,  212,  44800
 285,  212,  45314
 286,  212,  44805
 287,  212,  44289
 288,  212,  43268
 289,  212,  42759
 290,  212,  42500
 291,  212,  42241
 292,  212,  42242
 293,  212,  42241
 294,  212,  42241
 295,  212,  42243
 296,  212,  42247
 274,  213,  44549
 275,  213,  44032
 276,  213,  44036
 277,  213,  44038
 278,  213,  44294
 279,  213,  44292
 280,  213,  44033
 281,  213,  43778
 282,  213,  43777
 283,  213,  44294
 284,  213,  45056
 285,  213,  45062
 286,  213,  44807
 287,  213,  44039
 288,  213,  43521
 289,  213,  42758
 290,  213,  42756
 291,  213,  42243
 292,  213,  41989
 293,  213,  41985
 294,  213,  41986
 295,  213,  41987
 296,  213,  41988
 274,  214,  44806
 275,  214,  44288
 276,  214,  44033
 277,  214,  44288
 278,  214,  44292
 279,  214,  44290
 280,  214,  43778
 281,  214,  43522
 282,  214,  43780
 283,  214,  44545
 284,  214,  45059
 285,  214,  45060
 286,  214,  44804
 287,  214,  44036
 288,  214,  43520
 289,  214,  42758
 290,  214,  42503
 291,  214,  42246
 292,  214,  42244
 293,  214,  41989
 294,  214,  41986
 295,  214,  42241
 296,  214,  42244
 274,  215,  45318
 275,  215,  44549
 276,  215,  44546
 277,  215,  44290
 278,  215,  44293
 279,  215,  44038
 280,  215,  43782
 281,  215,  43777
 282,  215,  43777
 283,  215,  44294
 284,  215,  44804
 285,  215,  44802
 286,  215,  44292
 287,  215,  43778
 288,  215,  43524
 289,  215,  42757
 290,  215,  42496
 291,  215,  42244
 292,  215,  41991
 293,  215,  42496
 294,  215,  42245
 295,  215,  42502
 296,  215,  42753
 274,  216,  45570
 275,  216,  44550
 276,  216,  44544
 277,  216,  44292
 278,  216,  44290
 279,  216,  44038
 280,  216,  44032
 281,  216,  43527
 282,  216,  43524
 283,  216,  44034
 284,  216,  44293
 285,  216,  44037
 286,  216,  43781
 287,  216,  43015
 288,  216,  43011
 289,  216,  42752
 290,  216,  42498
 291,  216,  42241
 292,  216,  42247
 293,  216,  42496
 294,  216,  42497
 295,  216,  42496
 296,  216,  42759
 274,  217,  45317
 275,  217,  44544
 276,  217,  44036
 277,  217,  44035
 278,  217,  44034
 279,  217,  44033
 280,  217,  43526
 281,  217,  43268
 282,  217,  43520
 283,  217,  43522
 284,  217,  43524
 285,  217,  43269
 286,  217,  43008
 287,  217,  42754
 288,  217,  42500
 289,  217,  42244
 290,  217,  42501
 291,  217,  42244
 292,  217,  42496
 293,  217,  42247
 294,  217,  42499
 295,  217,  42496
 296,  217,  42753
 274,  218,  44292
 275,  218,  43776
 276,  218,  43267
 277,  218,  43523
 278,  218,  43526
 279,  218,  43521
 280,  218,  43265
 281,  218,  42752
 282,  218,  42500
 283,  218,  42759
 284,  218,  42753
 285,  218,  42497
 286,  218,  42247
 287,  218,  42241
 288,  218,  42241
 289,  218,  41989
 290,  218,  42246
 291,  218,  42499
 292,  218,  42501
 293,  218,  42246
 294,  218,  41990
 295,  218,  42243
 296,  218,  42499
 274,  219,  43781
 275,  219,  43009
 276,  219,  42758
 277,  219,  42754
 278,  219,  43009
 279,  219,  43265
 280,  219,  43009
 281,  219,  42501
 282,  219,  41991
 283,  219,  42501
 284,  219,  42752
 285,  219,  42247
 286,  219,  42242
 287,  219,  42244
 288,  219,  42240
 289,  219,  42243
 290,  219,  42502
 291,  219,  43009
 292,  219,  43009
 293,  219,  42502
 294,  219,  42244
 295,  219,  42244
 296,  219,  42500
 274,  220,  43520
 275,  220,  43010
 276,  220,  42501
 277,  220,  42500
 278,  220,  42502
 279,  220,  42758
 280,  220,  42753
 281,  220,  42752
 282,  220,  42497
 283,  220,  43013
 284,  220,  43010
 285,  220,  43009
 286,  220,  42500
 287,  220,  42496
 288,  220,  42247
 289,  220,  42497
 290,  220,  42754
 291,  220,  43267
 292,  220,  43520
 293,  220,  43269
 294,  220,  43012
 295,  220,  42756
 296,  220,  43012
 274,  221,  43013
 275,  221,  42500
 276,  221,  42246
 277,  221,  42246
 278,  221,  42752
 279,  221,  42503
 280,  221,  42502
 281,  221,  42496
 282,  221,  42503
 283,  221,  43014
 284,  221,  43521
 285,  221,  43266
 286,  221,  43015
 287,  221,  42502
 288,  221,  42246
 289,  221,  42754
 290,  221,  42759
 291,  221,  43270
 292,  221,  43780
 293,  221,  43778
 294,  221,  43778
 295,  221,  43520
 296,  221,  43269
 274,  222,  41731
 275,  222,  41479
 276,  222,  41984
 277,  222,  42245
 278,  222,  42497
 279,  222,  42498
 280,  222,  42245
 281,  222,  42247
 282,  222,  42752
 283,  222,  43268
 284,  222,  43526
 285,  222,  43524
 286,  222,  43015
 287,  222,  42755
 288,  222,  42503
 289,  222,  42758
 290,  222,  43015
 291,  222,  43527
 292,  222,  44032
 293,  222,  44035
 294,  222,  43781
 295,  222,  43527
 296,  222,  43779
 274,  223,  39943
 275,  223,  39942
 276,  223,  40962
 277,  223,  41733
 278,  223,  42245
 279,  223,  42243
 280,  223,  42243
 281,  223,  42246
 282,  223,  42758
 283,  223,  43522
 284,  223,  43783
 285,  223,  43783
 286,  223,  43269
 287,  223,  43011
 288,  223,  43009
 289,  223,  43011
 290,  223,  43269
 291,  223,  43777
 292,  223,  43782
 293,  223,  43777
 294,  223,  43778
 295,  223,  43780
 296,  223,  43780
 274,  224,  38406
 275,  224,  38660
 276,  224,  39680
 277,  224,  40706
 278,  224,  41218
