; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #5
; ROI rgb value: {0, 255, 255}
; ROI npts: 2255
;
; File X, File Y, B1
;
 219,  134,  43014
 220,  134,  44545
 221,  134,  45059
 222,  134,  45062
 223,  134,  45318
 224,  134,  45568
 225,  134,  45825
 226,  134,  45568
 227,  134,  45824
 228,  134,  45830
 229,  134,  46085
 230,  134,  46082
 231,  134,  46082
 232,  134,  46083
 233,  134,  46342
 234,  134,  46592
 235,  134,  46336
 236,  134,  46085
 237,  134,  46598
 238,  134,  47104
 239,  134,  47872
 240,  134,  47623
 241,  134,  47620
 242,  134,  46851
 243,  134,  45569
 244,  134,  45059
 219,  135,  43777
 220,  135,  45313
 221,  135,  45571
 222,  135,  45827
 223,  135,  45828
 224,  135,  46082
 225,  135,  46085
 226,  135,  46083
 227,  135,  46081
 228,  135,  45831
 229,  135,  46086
 230,  135,  46597
 231,  135,  47104
 232,  135,  47365
 233,  135,  47363
 234,  135,  47365
 235,  135,  47362
 236,  135,  46850
 237,  135,  46597
 238,  135,  46852
 239,  135,  47111
 240,  135,  47617
 241,  135,  47621
 242,  135,  47105
 243,  135,  46337
 244,  135,  45827
 245,  135,  45830
 246,  135,  46341
 247,  135,  46855
 248,  135,  46853
 249,  135,  46084
 250,  135,  45063
 251,  135,  44036
 252,  135,  43525
 253,  135,  43520
 254,  135,  43520
 255,  135,  43270
 256,  135,  43524
 257,  135,  43522
 258,  135,  43776
 259,  135,  43778
 260,  135,  43521
 261,  135,  43523
 262,  135,  43522
 263,  135,  43270
 264,  135,  43527
 265,  135,  43523
 266,  135,  43523
 267,  135,  43527
 268,  135,  43270
 269,  135,  43013
 270,  135,  42246
 219,  136,  45056
 220,  136,  46082
 221,  136,  46337
 222,  136,  46337
 223,  136,  46593
 224,  136,  46592
 225,  136,  46595
 226,  136,  46342
 227,  136,  46338
 228,  136,  46336
 229,  136,  46343
 230,  136,  47104
 231,  136,  47618
 232,  136,  47623
 233,  136,  48133
 234,  136,  48384
 235,  136,  47875
 236,  136,  47364
 237,  136,  46340
 238,  136,  46083
 239,  136,  46341
 240,  136,  47106
 241,  136,  47111
 242,  136,  46855
 243,  136,  46596
 244,  136,  46080
 245,  136,  45829
 246,  136,  46343
 247,  136,  47360
 248,  136,  47108
 249,  136,  46336
 250,  136,  45060
 251,  136,  44033
 252,  136,  43523
 253,  136,  43521
 254,  136,  43521
 255,  136,  43520
 256,  136,  43520
 257,  136,  43269
 258,  136,  43522
 259,  136,  43522
 260,  136,  43270
 261,  136,  43271
 262,  136,  43523
 263,  136,  43777
 264,  136,  43525
 265,  136,  43524
 266,  136,  43523
 267,  136,  43525
 268,  136,  43524
 269,  136,  43522
 270,  136,  43011
 219,  137,  46087
 220,  137,  47108
 221,  137,  47109
 222,  137,  46597
 223,  137,  46343
 224,  137,  46338
 225,  137,  46341
 226,  137,  46086
 227,  137,  46336
 228,  137,  46343
 229,  137,  46848
 230,  137,  46341
 231,  137,  47104
 232,  137,  47364
 233,  137,  47621
 234,  137,  48134
 235,  137,  47619
 236,  137,  46851
 237,  137,  46084
 238,  137,  45569
 239,  137,  45824
 240,  137,  46336
 241,  137,  46341
 242,  137,  46592
 243,  137,  45830
 244,  137,  45569
 245,  137,  45570
 246,  137,  46087
 247,  137,  47105
 248,  137,  46852
 249,  137,  46080
 250,  137,  44806
 251,  137,  44038
 252,  137,  43525
 253,  137,  43526
 254,  137,  43783
 255,  137,  43525
 256,  137,  43778
 257,  137,  43271
 258,  137,  43270
 259,  137,  43270
 260,  137,  43269
 261,  137,  43265
 262,  137,  43526
 263,  137,  43526
 264,  137,  43527
 265,  137,  43779
 266,  137,  43776
 267,  137,  43776
 268,  137,  43521
 269,  137,  43267
 270,  137,  43015
 219,  138,  46342
 220,  138,  46855
 221,  138,  46853
 222,  138,  46336
 223,  138,  45825
 224,  138,  46081
 225,  138,  46083
 226,  138,  45827
 227,  138,  46338
 228,  138,  46337
 229,  138,  46085
 230,  138,  46080
 231,  138,  46082
 232,  138,  46086
 233,  138,  46592
 234,  138,  46850
 235,  138,  46850
 236,  138,  46084
 237,  138,  45568
 238,  138,  45062
 239,  138,  45314
 240,  138,  45824
 241,  138,  45830
 242,  138,  45828
 243,  138,  45571
 244,  138,  45314
 245,  138,  45569
 246,  138,  46083
 247,  138,  46854
 248,  138,  46598
 249,  138,  45828
 250,  138,  45060
 251,  138,  44545
 252,  138,  44037
 253,  138,  44032
 254,  138,  44037
 255,  138,  44036
 256,  138,  44037
 257,  138,  43776
 258,  138,  43524
 259,  138,  43526
 260,  138,  43520
 261,  138,  43269
 262,  138,  43266
 263,  138,  43267
 264,  138,  43525
 265,  138,  43523
 266,  138,  43520
 267,  138,  43524
 268,  138,  43269
 269,  138,  43267
 270,  138,  43268
 219,  139,  46082
 220,  139,  46337
 221,  139,  46087
 222,  139,  45573
 223,  139,  45063
 224,  139,  45314
 225,  139,  45314
 226,  139,  45568
 227,  139,  45572
 228,  139,  45825
 229,  139,  45572
 230,  139,  45570
 231,  139,  45315
 232,  139,  45318
 233,  139,  45570
 234,  139,  45825
 235,  139,  45826
 236,  139,  45568
 237,  139,  45312
 238,  139,  45056
 239,  139,  45059
 240,  139,  45062
 241,  139,  45569
 242,  139,  45574
 243,  139,  45574
 244,  139,  45570
 245,  139,  45826
 246,  139,  46087
 247,  139,  46597
 248,  139,  46593
 249,  139,  46082
 250,  139,  45061
 251,  139,  44547
 252,  139,  44289
 253,  139,  44039
 254,  139,  44289
 255,  139,  44033
 256,  139,  43780
 257,  139,  43777
 258,  139,  43527
 259,  139,  43524
 260,  139,  43015
 261,  139,  42759
 262,  139,  42753
 263,  139,  42755
 264,  139,  42757
 265,  139,  42756
 266,  139,  42756
 267,  139,  43011
 268,  139,  43010
 269,  139,  43015
 270,  139,  43009
 220,  140,  46085
 221,  140,  46336
 222,  140,  45575
 223,  140,  44807
 224,  140,  45056
 225,  140,  45059
 226,  140,  44807
 227,  140,  45058
 228,  140,  45058
 229,  140,  44804
 230,  140,  44551
 231,  140,  44807
 232,  140,  45312
 233,  140,  45317
 234,  140,  45568
 235,  140,  45313
 236,  140,  45060
 237,  140,  44804
 238,  140,  44804
 239,  140,  44801
 240,  140,  44805
 241,  140,  45314
 242,  140,  45824
 243,  140,  46084
 244,  140,  46337
 245,  140,  46341
 246,  140,  46593
 247,  140,  46594
 248,  140,  46340
 249,  140,  45571
 250,  140,  44807
 251,  140,  44547
 252,  140,  44290
 253,  140,  44290
 254,  140,  44039
 255,  140,  43783
 256,  140,  43781
 257,  140,  43525
 258,  140,  43524
 259,  140,  43265
 260,  140,  42754
 261,  140,  42496
 262,  140,  42501
 263,  140,  42496
 264,  140,  41991
 265,  140,  41990
 266,  140,  42241
 267,  140,  42500
 268,  140,  42502
 269,  140,  42755
 270,  140,  42498
 220,  141,  46592
 221,  141,  46592
 222,  141,  45829
 223,  141,  45319
 224,  141,  45315
 225,  141,  45056
 226,  141,  44551
 227,  141,  44293
 228,  141,  44547
 229,  141,  44805
 230,  141,  45059
 231,  141,  45312
 232,  141,  45314
 233,  141,  45568
 234,  141,  45315
 235,  141,  45059
 236,  141,  44547
 237,  141,  44295
 238,  141,  44547
 239,  141,  44292
