; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #8
; ROI rgb value: {0, 128, 128}
; ROI npts: 297
;
; File X, File Y, B1
;
 325,  249,  11266
 326,  249,   9986
 327,  249,   9729
 328,  249,   9728
 329,  249,   9476
 330,  249,   9474
 331,  249,   9473
 332,  249,   9474
 333,  249,   8965
 334,  249,   8449
 335,  249,   7683
 336,  249,   7172
 337,  249,   7425
 338,  249,   7681
 339,  249,   7684
 340,  249,   7684
 325,  250,   6919
 326,  250,   5376
 327,  250,   5120
 328,  250,   5121
 329,  250,   4870
 330,  250,   4865
 331,  250,   4614
 332,  250,   4611
 333,  250,   4352
 334,  250,   3842
 335,  250,   3074
 336,  250,   2564
 337,  250,   2817
 338,  250,   3072
 339,  250,   2823
 340,  250,   3079
 325,  251,   4352
 326,  251,   2306
 327,  251,   1795
 328,  251,   2048
 329,  251,   1798
 330,  251,   1539
 331,  251,   1541
 332,  251,   1539
 333,  251,   1283
 334,  251,    773
 335,  251,    261
 336,  251,   1792
 337,  251,      1
 338,  251,      5
 339,  251,    258
 340,  251,    257
 325,  252,   2562
 326,  252,    513
 327,  252,    258
 328,  252,    257
 329,  252,      6
 330,  252,    512
 331,  252,   1794
 332,  252,    770
 333,  252,      2
 334,  252,   1028
 335,  252,    518
 336,  252,    775
 337,  252,   1287
 338,  252,   1799
 339,  252,   1030
 340,  252,   1030
 325,  253,   1285
 326,  253,    769
 327,  253,    770
 328,  253,    770
 329,  253,      2
 330,  253,      4
 331,  253,    261
 332,  253,   1030
 333,  253,      7
 334,  253,    520
 335,  253,   1547
 336,  253,   1292
 337,  253,    267
 338,  253,     10
 339,  253,   1547
 340,  253,   1034
 325,  254,    257
 326,  254,   1030
 327,  254,    261
 328,  254,   1797
 329,  254,    261
 330,  254,   1800
 331,  254,   1802
 332,  254,   1546
 333,  254,   1291
 334,  254,   1549
 335,  254,   1807
 336,  254,   1040
 337,  254,     14
 338,  254,    527
 339,  254,   1294
 340,  254,    269
 325,  255,    514
 326,  255,   1801
 327,  255,   1544
 328,  255,    519
 329,  255,   1800
 330,  255,   1291
 331,  255,   1805
 332,  255,    781
 333,  255,    525
 334,  255,   1040
 335,  255,   1297
 336,  255,     17
 337,  255,   1810
 338,  255,   1553
 339,  255,   1552
 340,  255,   1552
 325,  256,    261
 326,  256,     10
 327,  256,      9
 328,  256,   1545
 329,  256,   1801
 330,  256,    780
 331,  256,   1038
 332,  256,    270
 333,  256,   1039
 334,  256,   1809
 335,  256,   1811
 336,  256,    275
 337,  256,   1298
 338,  256,    530
 339,  256,   1810
 340,  256,   1041
 325,  257,   1032
 326,  257,   1804
 327,  257,   1802
 328,  257,   1545
 329,  257,   1803
 330,  257,    525
 331,  257,    271
 332,  257,   1808
 333,  257,   1296
 334,  257,    785
 335,  257,   1299
 336,  257,    531
 337,  257,     18
 338,  257,    530
 339,  257,    785
 340,  257,    273
 325,  258,   1290
 326,  258,     12
 327,  258,     11
 328,  258,   1290
 329,  258,   1804
 330,  258,     14
 331,  258,   1040
 332,  258,     16
 333,  258,   1040
 334,  258,   1042
 335,  258,    531
 336,  258,   1556
 337,  258,   1298
 338,  258,   1810
 339,  258,    273
 340,  258,     17
 325,  259,   1292
 326,  259,   1039
 327,  259,    268
 328,  259,   1292
 329,  259,   1549
 330,  259,     16
 331,  259,   1298
 332,  259,     18
 333,  259,   1554
 334,  259,   1043
 335,  259,   1813
 336,  259,   1301
 337,  259,    531
 338,  259,    785
 339,  259,    529
 340,  259,    531
 341,  259,     17
 325,  260,    270
 326,  260,     15
 327,  260,    270
 328,  260,    269
 329,  260,   1807
 330,  260,   1041
 331,  260,    787
 332,  260,    787
 333,  260,   1299
 334,  260,   1300
 335,  260,     20
 336,  260,   1045
 337,  260,    275
 338,  260,   1042
 339,  260,   1042
 340,  260,    531
 341,  260,     17
 325,  261,   1551
 326,  261,    529
 327,  261,    527
 328,  261,   1807
 329,  261,   1808
 330,  261,    274
 331,  261,   1300
 332,  261,   1299
 333,  261,   1043
 334,  261,     19
 335,  261,   1813
 336,  261,   1558
 337,  261,    275
 338,  261,   1298
 339,  261,    786
 340,  261,    787
 341,  261,    530
 325,  262,   1808
 326,  262,    529
 327,  262,     15
 328,  262,    271
 329,  262,   1552
 330,  262,   1043
 331,  262,   1555
 332,  262,    787
 333,  262,   1555
 334,  262,    532
 335,  262,   1046
 336,  262,   1558
 337,  262,   1300
 338,  262,   1042
 339,  262,    786
 340,  262,   1299
 341,  262,   1298
 325,  263,   1552
 326,  263,   1041
 327,  263,    783
 328,  263,   1295
 329,  263,   1040
 330,  263,   1811
 331,  263,   1812
 332,  263,     18
 333,  263,    274
 334,  263,   1811
 335,  263,     21
 336,  263,    533
 337,  263,   1556
 338,  263,   1554
 339,  263,    273
 340,  263,   1555
 341,  263,    273
 325,  264,   1296
 326,  264,   1297
 327,  264,     15
 328,  264,    527
 329,  264,   1552
 330,  264,    530
 331,  264,    275
 332,  264,    786
 333,  264,   1811
 334,  264,     19
 335,  264,     21
 336,  264,    534
 337,  264,   1300
 338,  264,    530
 339,  264,     16
 340,  264,     18
 341,  264,   1042
 325,  265,    525
 326,  265,    782
 327,  265,   1806
 328,  265,     13
 329,  265,   1295
 330,  265,     16
 331,  265,     17
 332,  265,    785
 333,  265,    529
 334,  265,     18
 335,  265,     20
 336,  265,    789
 337,  265,   1812
 338,  265,   1297
 339,  265,   1296
 340,  265,   1809
 341,  265,    784
 325,  266,    260
 326,  266,   1285
 327,  266,   1285
 328,  266,    773
 329,  266,   1031
 330,  266,      9
 331,  266,    779
 332,  266,    523
 333,  266,    267
 334,  266,    526
 335,  266,   1808
 336,  266,    271
 337,  266,   1038
 338,  266,   1548
 339,  266,   1803
 340,  266,   1548
 341,  266,   1547
 341,  267,   1282
