; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #5
; ROI rgb value: {0, 255, 255}
; ROI npts: 743
;
; File X, File Y, B1
;
 210,  288,     0
 211,  288,  1031
 212,  288,  1546
 213,  288,   523
 214,  288,  1802
 215,  288,  1031
 216,  288,   772
 210,  289,   772
 211,  289,  1546
 212,  289,  1036
 213,  289,  1549
 214,  289,   780
 215,  289,   266
 216,  289,  1289
 217,  289,  1545
 218,  289,   266
 219,  289,  1292
 220,  289,   269
 221,  289,  1551
 222,  289,  1040
 223,  289,   528
 224,  289,  1296
 225,  289,   530
 226,  289,  1812
 227,  289,   533
 228,  289,  1046
 229,  289,   534
 210,  290,  1798
 211,  290,  1547
 212,  290,   268
 213,  290,  1549
 214,  290,   267
 215,  290,  1290
 216,  290,  1034
 217,  290,   266
 218,  290,  1035
 219,  290,    12
 220,  290,   781
 221,  290,  1806
 222,  290,  1039
 223,  290,   527
 224,  290,   272
 225,  290,  1811
 226,  290,   277
 227,  290,   534
 228,  290,    21
 229,  290,    21
 230,  290,  1302
 231,  290,   533
 232,  290,   789
 233,  290,  1557
 234,  290,   277
 235,  290,  1813
 236,  290,   276
 210,  291,   261
 211,  291,  1292
 212,  291,   270
 213,  291,   783
 214,  291,    12
 215,  291,   780
 216,  291,   268
 217,  291,  1806
 218,  291,    15
 219,  291,  1039
 220,  291,  1038
 221,  291,   270
 222,  291,  1808
 223,  291,  1808
 224,  291,  1298
 225,  291,  1300
 226,  291,  1046
 227,  291,    22
 228,  291,   535
 229,  291,  1815
 230,  291,  1559
 231,  291,   790
 232,  291,   278
 233,  291,  1558
 234,  291,  1046
 235,  291,   277
 236,  291,   788
 210,  292,   773
 211,  292,    13
 212,  292,  1296
 213,  292,  1810
 214,  292,    15
 215,  292,   782
 216,  292,   527
 217,  292,  1808
 218,  292,  1298
 219,  292,  1299
 220,  292,  1554
 221,  292,  1297
 222,  292,  1809
 223,  292,   272
 224,  292,   273
 225,  292,  1300
 226,  292,   534
 227,  292,  1303
 228,  292,  1303
 229,  292,    22
 230,  292,  1303
 231,  292,   790
 232,  292,   790
 233,  292,   790
 234,  292,   534
 235,  292,  1557
 236,  292,  1812
 210,  293,  1539
 211,  293,   780
 212,  293,  1552
 213,  293,  1553
 214,  293,  1807
 215,  293,    12
 216,  293,    12
 217,  293,   527
 218,  293,  1554
 219,  293,  1043
 220,  293,   274
 221,  293,  1041
 222,  293,  1553
 223,  293,   271
 224,  293,   272
 225,  293,  1299
 226,  293,  1045
 227,  293,  1046
 228,  293,   278
 229,  293,  1815
 230,  293,   278
 231,  293,   278
 232,  293,   533
 233,  293,   789
 234,  293,  1045
 235,  293,  1044
 236,  293,   275
 210,  294,  1026
 211,  294,   522
 212,  294,  1806
 213,  294,    14
 214,  294,   525
 215,  294,  1034
 216,  294,  1291
 217,  294,  1549
 218,  294,    15
 219,  294,   273
 220,  294,   273
 221,  294,   272
 222,  294,    16
 223,  294,  1551
 224,  294,   784
 225,  294,  1043
 226,  294,  1814
 227,  294,  1046
 228,  294,  1814
 229,  294,  1558
 230,  294,   277
 231,  294,    21
 232,  294,   789
 233,  294,   533
 234,  294,  1814
 235,  294,  1813
 236,  294,  1300
 210,  295,     5
 211,  295,  1291
 212,  295,  1037
 213,  295,  1550
 214,  295,   524
 215,  295,     8
 216,  295,  1802
 217,  295,  1804
 218,  295,  1038
 219,  295,    16
 220,  295,  1297
 221,  295,  1810
 222,  295,  1810
 223,  295,   529
 224,  295,    17
 225,  295,   788
 226,  295,   534
 227,  295,  1559
 228,  295,   278
 229,  295,  1302
 230,  295,  1047
 231,  295,  1302
 232,  295,   790
 233,  295,  1558
 234,  295,  1302
 235,  295,   277
 236,  295,   532
 210,  296,  1289
 211,  296,   268
 212,  296,  1549
 213,  296,  1294
 214,  296,  1036
 215,  296,  1034
 216,  296,   777
 217,  296,  1547
 218,  296,    13
 219,  296,  1808
 220,  296,  1297
 221,  296,   273
 222,  296,  1555
 223,  296,  1811
 224,  296,  1813
 225,  296,    22
 226,  296,   535
 227,  296,  1048
 228,  296,    23
 229,  296,  1815
 230,  296,  1559
 231,  296,   791
 232,  296,  1047
 233,  296,    22
 234,  296,   278
 235,  296,  1814
 236,  296,   533
 210,  297,  1546
 211,  297,    13
 212,  297,    14
 213,  297,   782
 214,  297,   268
 215,  297,   522
 216,  297,   264
 217,  297,    11
 218,  297,   781
 219,  297,  1296
 220,  297,   528
 221,  297,   273
 222,  297,   786
 223,  297,    18
 224,  297,  1557
 225,  297,   278
 226,  297,  1560
 227,  297,    23
 228,  297,    22
 229,  297,   791
 230,  297,  1047
 231,  297,  1303
 232,  297,  1559
 233,  297,  1558
 234,  297,   277
 235,  297,   533
 236,  297,   276
 210,  298,  1292
 211,  298,  1295
 212,  298,   784
 213,  298,   784
 214,  298,  1549
 215,  298,  1291
 216,  298,   267
 217,  298,  1037
 218,  298,  1552
 219,  298,  1298
 220,  298,  1042
 221,  298,   275
 222,  298,   274
 223,  298,  1811
 224,  298,   532
 225,  298,  1046
 226,  298,   535
 227,  298,  1816
 228,  298,  1047
 229,  298,   278
 230,  298,    22
 231,  298,  1559
 232,  298,  1302
 233,  298,   277
 234,  298,   789
 235,  298,  1301
 236,  298,  1301
 210,  299,  1292
 211,  299,   270
 212,  299,   528
 213,  299,   784
 214,  299,  1805
 215,  299,  1802
 216,  299,   523
 217,  299,  1549
 218,  299,    16
 219,  299,  1299
 220,  299,  1044
 221,  299,  1043
 222,  299,  1555
 223,  299,  1298
 224,  299,  1812
 225,  299,   534
 226,  299,  1816
 227,  299,   279
 228,  299,    23
 229,  299,  1815
 230,  299,  1046
 231,  299,   277
 232,  299,  1814
 233,  299,  1302
 234,  299,  1814
 235,  299,   789
 236,  299,   788
 210,  300,   522
 211,  300,   525
 212,  300,  1808
 213,  300,  1295
 214,  300,  1803
 215,  300,     7
 216,  300,  1545
 217,  300,  1549
 218,  300,  1039
 219,  300,   785
 220,  300,  1810
 221,  300,  1810
 222,  300,    17
 223,  300,    15
 224,  300,   274
 225,  300,  1045
 226,  300,  1047
 227,  300,   534
 228,  300,  1303
 229,  300,   533
 230,  300,  1813
 231,  300,  1556
 232,  300,    20
 233,  300,  1814
 234,  300,    21
 235,  300,   788
 236,  300,  1043
 210,  301,  1547
 211,  301,  1806
 212,  301,  1295
 213,  301,  1038
 214,  301,     9
 215,  301,   518
 216,  301,     8
 217,  301,  1036
 218,  301,  1551
 219,  301,  1809
 220,  301,  1041
 221,  301,  1809
 222,  301,   527
 223,  301,    14
 224,  301,  1809
 225,  301,   275
 226,  301,   534
 227,  301,  1302
 228,  301,    22
 229,  301,   788
 230,  301,  1298
 231,  301,  1810
 232,  301,   530
 233,  301,    20
 234,  301,   276
 235,  301,   275
 236,  301,   530
 209,  302,   262
 210,  302,    13
 211,  302,   526
 212,  302,  1040
 213,  302,   271
 214,  302,  1033
 215,  302,  1542
 216,  302,  1288
 217,  302,   267
 218,  302,  1039
 219,  302,  1297
 220,  302,  1041
 221,  302,  1809
 222,  302,   783
 223,  302,   525
 224,  302,    16
 225,  302,  1811
 226,  302,  1045
 227,  302,  1557
 228,  302,    20
 229,  302,    18
 230,  302,  1296
 231,  302,  1552
 232,  302,   530
 233,  302,   530
 234,  302,   788
 235,  302,   786
 236,  302,   529
 209,  303,  1291
 210,  303,   271
 211,  303,  1553
 212,  303,   529
 213,  303,   528
 214,  303,  1547
 215,  303,  1287
 216,  303,  1033
 217,  303,    13
 218,  303,  1041
 219,  303,   786
 220,  303,  1555
 221,  303,   274
 222,  303,    16
