; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #17
; ROI rgb value: {25, 25, 112}
; ROI npts: 56
;
; File X, File Y, B1
;
 335,  272,  1538
 336,  272,  1541
 337,  272,   266
 338,  272,   525
 339,  272,   272
 340,  272,    16
 341,  272,  1291
 342,  272,  3073
 335,  273,   515
 336,  273,  1801
 337,  273,    15
 338,  273,  1810
 339,  273,    20
 340,  273,  1301
 341,  273,  1295
 342,  273,  2308
 335,  274,   514
 336,  274,     9
 337,  274,    15
 338,  274,  1811
 339,  274,   533
 340,  274,  1301
 341,  274,   526
 342,  274,  2560
 335,  275,   512
 336,  275,  1291
 337,  275,  1040
 338,  275,   788
 339,  275,    21
 340,  275,    19
 341,  275,  1550
 342,  275,  2816
 335,  276,  1538
 336,  276,   267
 337,  276,   529
 338,  276,   275
 339,  276,  1557
 340,  276,   532
 341,  276,    14
 342,  276,  2820
 335,  277,  1796
 336,  277,  1292
 337,  277,   273
 338,  277,  1812
 339,  277,   276
 340,  277,   787
 341,  277,    13
 342,  277,  2818
 335,  278,   256
 336,  278,   264
 337,  278,   268
 338,  278,  1808
 339,  278,  1296
 340,  278,  1808
 341,  278,  1546
 342,  278,  3586
