; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #11
; ROI rgb value: {0, 0, 128}
; ROI npts: 163
;
; File X, File Y, B1
;
 307,  224,  3588
 308,  224,     2
 309,  224,  1795
 310,  224,  1284
 311,  224,   773
 312,  224,   775
 313,  224,     9
 314,  224,  1292
 315,  224,  1549
 316,  224,   269
 317,  224,    13
 318,  224,   779
 319,  224,     2
 307,  225,  1542
 308,  225,  1287
 309,  225,   523
 310,  225,  1805
 311,  225,  1551
 312,  225,  1040
 313,  225,  1810
 314,  225,  1043
 315,  225,   788
 316,  225,   533
 317,  225,  1557
 318,  225,   274
 319,  225,  1801
 307,  226,  1792
 308,  226,  1544
 309,  226,   268
 310,  226,  1038
 311,  226,  1808
 312,  226,  1040
 313,  226,   530
 314,  226,  1812
 315,  226,   277
 316,  226,   789
 317,  226,  1045
 318,  226,   530
 319,  226,   264
 307,  227,  1029
 308,  227,  1032
 309,  227,  1548
 310,  227,  1805
 311,  227,  1296
 312,  227,    17
 313,  227,  1299
 314,  227,  1300
 315,  227,  1045
 316,  227,  1558
 317,  227,    20
 318,  227,  1555
 319,  227,   519
 307,  228,   513
 308,  228,   521
 309,  228,   267
 310,  228,    13
 311,  228,   272
 312,  228,   786
 313,  228,  1555
 314,  228,  1557
 315,  228,  1558
 316,  228,   789
 317,  228,  1301
 318,  228,   786
 319,  228,  1287
 307,  229,     0
 308,  229,    10
 309,  229,  1036
 310,  229,  1038
 311,  229,  1553
 312,  229,  1555
 313,  229,  1812
 314,  229,  1301
 315,  229,   533
 316,  229,   788
 317,  229,   531
 318,  229,  1810
 319,  229,     5
 307,  230,  1539
 308,  230,   523
 309,  230,  1037
 310,  230,    14
 311,  230,    16
 312,  230,   786
 313,  230,  1812
 314,  230,  1300
 315,  230,  1813
 316,  230,  1044
 317,  230,   786
 318,  230,  1553
 319,  230,  1284
 307,  231,     6
 308,  231,   269
 309,  231,   526
 310,  231,  1295
 311,  231,   786
 312,  231,  1300
 313,  231,    20
 314,  231,  1301
 315,  231,  1557
 316,  231,  1812
 317,  231,  1812
 318,  231,  1041
 319,  231,   516
 307,  232,   776
 308,  232,  1295
 309,  232,  1809
 310,  232,  1810
 311,  232,   531
 312,  232,   276
 313,  232,  1301
 314,  232,  1302
 315,  232,  1302
 316,  232,   532
 317,  232,  1812
 318,  232,    17
 319,  232,   517
 307,  233,  1033
 308,  233,  1296
 309,  233,  1809
 310,  233,  1810
 311,  233,   531
 312,  233,  1300
 313,  233,  1301
 314,  233,   277
 315,  233,   533
 316,  233,   276
 317,  233,   275
 318,  233,  1810
 319,  233,  1285
 307,  234,  1544
 308,  234,    13
 309,  234,  1808
 310,  234,  1041
 311,  234,    17
 312,  234,  1554
 313,  234,  1811
 314,  234,   532
 315,  234,   276
 316,  234,  1299
 317,  234,  1042
 318,  234,   271
 319,  234,  1284
 307,  235,  1029
 308,  235,   779
 309,  235,  1806
 310,  235,    13
 311,  235,  1039
 312,  235,  1808
 313,  235,  1809
 314,  235,   530
 315,  235,   274
 316,  235,  1809
 317,  235,   271
 318,  235,  1293
 319,  235,     1
 313,  236,   778
 314,  236,  1804
 315,  236,    11
 316,  236,  1035
 317,  236,   777
 318,  236,  1543
 319,  236,   773
