; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #16
; ROI rgb value: {46, 139, 87}
; ROI npts: 72
;
; File X, File Y, B1
;
 369,  229,  5889
 370,  229,   513
 371,  229,  1029
 372,  229,   775
 373,  229,  1544
 374,  229,   776
 375,  229,   517
 376,  229,   768
 377,  229,  5127
 369,  230,  3846
 370,  230,   776
 371,  230,   527
 372,  230,   274
 373,  230,   787
 374,  230,   274
 375,  230,    15
 376,  230,  1542
 377,  230,  3073
 369,  231,  3587
 370,  231,   264
 371,  231,    17
 372,  231,    18
 373,  231,  1812
 374,  231,   787
 375,  231,   527
 376,  231,     6
 377,  231,  2822
 369,  232,  2822
 370,  232,  1802
 371,  232,   785
 372,  232,   531
 373,  232,   275
 374,  232,   531
 375,  232,  1039
 376,  232,   261
 377,  232,  3334
 369,  233,  2051
 370,  233,   524
 371,  233,  1297
 372,  233,  1556
 373,  233,  1812
 374,  233,  1299
 375,  233,  1039
 376,  233,   516
 377,  233,  3840
 369,  234,  1287
 370,  234,   525
 371,  234,  1810
 372,  234,  1300
 373,  234,   787
 374,  234,  1043
 375,  234,   526
 376,  234,  1284
 377,  234,  3584
 369,  235,  1280
 370,  235,   525
 371,  235,  1042
 372,  235,   787
 373,  235,  1555
 374,  235,  1554
 375,  235,   525
 376,  235,   516
 377,  235,  3587
 369,  236,  2307
 370,  236,  1032
 371,  236,   524
 372,  236,   782
 373,  236,  1294
 374,  236,  1806
 375,  236,  1033
 376,  236,  1793
 377,  236,  4100
