; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #4
; ROI rgb value: {255, 255, 0}
; ROI npts: 2646
;
; File X, File Y, B1
;
 360,  232,  39941
 361,  232,  40193
 362,  232,  40197
 356,  233,  39937
 357,  233,  39685
 358,  233,  39941
 359,  233,  40193
 360,  233,  39940
 361,  233,  39941
 362,  233,  40192
 352,  234,  39939
 353,  234,  40196
 354,  234,  40198
 355,  234,  40195
 356,  234,  40194
 357,  234,  39936
 358,  234,  39686
 359,  234,  39937
 360,  234,  39942
 361,  234,  39938
 362,  234,  40192
 347,  235,  39426
 348,  235,  38919
 349,  235,  39173
 350,  235,  39175
 351,  235,  39687
 352,  235,  39686
 353,  235,  40451
 354,  235,  40451
 355,  235,  40707
 356,  235,  40451
 357,  235,  40195
 358,  235,  39943
 359,  235,  39942
 360,  235,  39939
 361,  235,  39941
 362,  235,  40196
 343,  236,  39936
 344,  236,  39936
 345,  236,  39682
 346,  236,  39426
 347,  236,  39172
 348,  236,  39424
 349,  236,  39426
 350,  236,  39683
 351,  236,  40197
 352,  236,  40193
 353,  236,  40199
 354,  236,  40455
 355,  236,  40704
 356,  236,  40455
 357,  236,  40452
 358,  236,  40193
 359,  236,  39941
 360,  236,  39686
 361,  236,  39937
 362,  236,  39941
 338,  237,  39940
 339,  237,  39938
 340,  237,  39684
 341,  237,  39681
 342,  237,  39687
 343,  237,  39684
 344,  237,  39686
 345,  237,  39427
 346,  237,  39173
 347,  237,  39172
 348,  237,  39430
 349,  237,  39685
 350,  237,  39941
 351,  237,  40193
 352,  237,  40194
 353,  237,  40196
 354,  237,  40454
 355,  237,  40710
 356,  237,  40709
 357,  237,  40453
 358,  237,  40199
 359,  237,  40197
 360,  237,  40193
 361,  237,  40192
 362,  237,  39936
 334,  238,  39424
 335,  238,  39426
 336,  238,  39426
 337,  238,  39431
 338,  238,  39686
 339,  238,  39685
 340,  238,  39686
 341,  238,  39942
 342,  238,  39685
 343,  238,  39687
 344,  238,  39687
 345,  238,  39683
 346,  238,  39683
 347,  238,  39686
 348,  238,  39943
 349,  238,  40195
 350,  238,  40192
 351,  238,  40192
 352,  238,  40194
 353,  238,  40449
 354,  238,  40450
 355,  238,  40707
 356,  238,  40705
 357,  238,  40705
 358,  238,  40450
 359,  238,  40455
 360,  238,  40449
 361,  238,  40450
 362,  238,  40192
 330,  239,  39424
 331,  239,  39174
 332,  239,  39172
 333,  239,  39424
 334,  239,  39171
 335,  239,  39424
 336,  239,  39430
 337,  239,  39172
 338,  239,  39175
 339,  239,  39425
 340,  239,  39428
 341,  239,  39937
 342,  239,  39942
 343,  239,  40192
 344,  239,  39686
 345,  239,  39938
 346,  239,  39937
 347,  239,  40197
 348,  239,  40193
 349,  239,  40197
 350,  239,  39937
 351,  239,  39939
 352,  239,  39942
 353,  239,  40197
 354,  239,  40704
 355,  239,  40961
 356,  239,  40964
 357,  239,  40965
 358,  239,  40965
 359,  239,  40706
 360,  239,  40704
 361,  239,  40451
 362,  239,  40193
 325,  240,  38659
 326,  240,  39172
 327,  240,  39175
 328,  240,  39425
 329,  240,  39169
 330,  240,  38918
 331,  240,  39168
 332,  240,  39171
 333,  240,  38918
 334,  240,  39169
 335,  240,  39425
 336,  240,  39427
 337,  240,  39174
 338,  240,  38663
 339,  240,  38661
 340,  240,  38914
 341,  240,  39426
 342,  240,  39682
 343,  240,  39683
 344,  240,  39430
 345,  240,  39683
 346,  240,  39939
 347,  240,  39940
 348,  240,  39940
 349,  240,  39936
 350,  240,  39939
 351,  240,  39938
 352,  240,  39684
 353,  240,  39937
 354,  240,  40198
 355,  240,  40709
 356,  240,  40962
 357,  240,  40711
 358,  240,  40961
 359,  240,  40706
 360,  240,  40453
 361,  240,  40192
 362,  240,  39943
 321,  241,  39426
 322,  241,  38917
 323,  241,  38913
 324,  241,  38919
 325,  241,  39170
 326,  241,  39174
 327,  241,  39425
 328,  241,  39425
 329,  241,  39171
 330,  241,  39173
 331,  241,  38918
 332,  241,  39168
 333,  241,  38919
 334,  241,  39171
 335,  241,  39169
 336,  241,  39175
 337,  241,  39170
 338,  241,  39168
 339,  241,  38663
 340,  241,  38914
 341,  241,  39173
 342,  241,  39430
 343,  241,  39172
 344,  241,  39430
 345,  241,  39685
 346,  241,  39940
 347,  241,  40193
 348,  241,  39941
 349,  241,  39936
 350,  241,  40193
 351,  241,  40451
 352,  241,  40198
 353,  241,  39941
 354,  241,  39943
 355,  241,  40704
 356,  241,  40705
 357,  241,  40705
 358,  241,  40711
 359,  241,  40449
 360,  241,  40192
 361,  241,  39942
 362,  241,  39937
 317,  242,  40454
 318,  242,  40708
 319,  242,  40454
 320,  242,  39937
 321,  242,  39171
 322,  242,  38662
 323,  242,  38917
 324,  242,  39425
 325,  242,  39429
 326,  242,  39680
 327,  242,  39430
 328,  242,  39173
 329,  242,  39173
 330,  242,  39172
 331,  242,  38916
 332,  242,  38918
 333,  242,  39168
 334,  242,  39171
 335,  242,  39424
 336,  242,  39175
 337,  242,  39425
 338,  242,  39170
 339,  242,  39174
 340,  242,  39680
 341,  242,  39687
 342,  242,  39940
 343,  242,  39685
 344,  242,  39684
 345,  242,  39685
 346,  242,  39936
 347,  242,  39937
 348,  242,  39941
 349,  242,  39943
 350,  242,  40449
 351,  242,  40704
 352,  242,  40454
 353,  242,  40454
 354,  242,  40198
 355,  242,  40196
 356,  242,  40448
 357,  242,  40451
 358,  242,  40704
 359,  242,  40455
 360,  242,  40449
 361,  242,  40192
 362,  242,  39941
 363,  242,  40197
 314,  243,  38401
 315,  243,  38662
 316,  243,  39426
 317,  243,  39684
 318,  243,  39686
 319,  243,  39682
 320,  243,  39424
 321,  243,  38912
 322,  243,  38656
 323,  243,  38407
 324,  243,  38663
 325,  243,  39168
 326,  243,  39175
 327,  243,  39175
 328,  243,  39170
 329,  243,  39175
 330,  243,  38913
 331,  243,  38913
 332,  243,  38912
 333,  243,  38914
 334,  243,  38918
 335,  243,  39170
 336,  243,  39427
 337,  243,  39171
 338,  243,  39426
 339,  243,  39431
 340,  243,  39938
 341,  243,  39937
 342,  243,  40198
 343,  243,  40193
 344,  243,  40196
 345,  243,  39943
 346,  243,  39941
 347,  243,  39943
 348,  243,  40198
 349,  243,  40450
 350,  243,  40452
 351,  243,  40962
 352,  243,  40961
 353,  243,  40960
 354,  243,  40707
 355,  243,  40450
 356,  243,  40196
 357,  243,  40448
 358,  243,  40706
 359,  243,  40711
 360,  243,  40450
 361,  243,  40192
 362,  243,  39680
 363,  243,  39937
 314,  244,  37895
 315,  244,  38405
 316,  244,  38661
 317,  244,  38659
 318,  244,  38659
 319,  244,  38916
 320,  244,  38660
 321,  244,  38401
 322,  244,  37895
 323,  244,  37895
 324,  244,  38402
 325,  244,  38407
 326,  244,  38660
 327,  244,  38407
 328,  244,  38405
 329,  244,  38658
 330,  244,  38912
 331,  244,  38915
 332,  244,  38915
 333,  244,  38663
 334,  244,  38915
 335,  244,  39168
 336,  244,  39428
 337,  244,  39680
 338,  244,  39684
 339,  244,  39936
 340,  244,  39939
 341,  244,  39941
 342,  244,  40193
 343,  244,  40449
 344,  244,  40195
 345,  244,  40199
 346,  244,  40199
 347,  244,  40449
 348,  244,  40448
 349,  244,  40707
 350,  244,  41216
 351,  244,  41223
 352,  244,  41223
 353,  244,  41221
 354,  244,  41220
 355,  244,  40707
 356,  244,  40198
 357,  244,  40199
 358,  244,  40704
 359,  244,  40709
 360,  244,  40706
 361,  244,  40452
 362,  244,  40192
 363,  244,  39941
 313,  245,  37890
 314,  245,  37638
 315,  245,  38145
 316,  245,  38400
 317,  245,  38149
 318,  245,  38403
 319,  245,  38400
 320,  245,  38151
 321,  245,  37893
 322,  245,  37637
 323,  245,  37890
 324,  245,  38147
 325,  245,  38150
 326,  245,  38400
 327,  245,  38149
 328,  245,  38151
 329,  245,  38657
 330,  245,  38914
 331,  245,  38917
 332,  245,  39424
 333,  245,  39171
 334,  245,  39171
 335,  245,  39685
 336,  245,  39687
 337,  245,  39943
 338,  245,  40192
 339,  245,  40197
 340,  245,  39941
 341,  245,  40194
 342,  245,  40199
 343,  245,  40448
 344,  245,  40197
 345,  245,  40448
 346,  245,  40453
 347,  245,  40450
 348,  245,  40708
 349,  245,  40966
 350,  245,  41222
 351,  245,  41478
 352,  245,  41476
 353,  245,  41479
 354,  245,  41476
 355,  245,  40967
 356,  245,  40960
 357,  245,  40704
 358,  245,  40448
 359,  245,  40451
 360,  245,  40705
 361,  245,  40710
 362,  245,  40705
 363,  245,  40450
 313,  246,  37633
 314,  246,  37636
 315,  246,  37892
 316,  246,  37895
 317,  246,  37893
 318,  246,  37894
 319,  246,  37892
 320,  246,  37637
 321,  246,  37380
 322,  246,  37376
 323,  246,  37634
 324,  246,  37635
 325,  246,  37892
 326,  246,  37892
 327,  246,  37891
 328,  246,  38147
 329,  246,  38405
 330,  246,  38916
 331,  246,  39171
 332,  246,  39175
 333,  246,  39171
 334,  246,  39425
 335,  246,  39680
 336,  246,  39680
 337,  246,  39939
 338,  246,  40195
 339,  246,  40197
 340,  246,  40196
 341,  246,  40448
 342,  246,  40452
 343,  246,  40706
 344,  246,  40706
 345,  246,  40454
 346,  246,  40707
 347,  246,  40706
 348,  246,  40455
 349,  246,  40964
 350,  246,  40966
 351,  246,  40711
 352,  246,  40710
 353,  246,  41218
 354,  246,  41217
 355,  246,  41219
 356,  246,  40961
 357,  246,  40706
 358,  246,  40704
 359,  246,  40197
 360,  246,  40454
 361,  246,  40704
 362,  246,  40455
 363,  246,  40453
 312,  247,  37890
 313,  247,  37889
 314,  247,  37638
 315,  247,  37892
 316,  247,  38145
 317,  247,  38402
 318,  247,  38148
 319,  247,  38146
 320,  247,  37888
 321,  247,  37382
 322,  247,  37126
 323,  247,  37120
 324,  247,  37381
 325,  247,  37634
 326,  247,  37888
 327,  247,  37889
 328,  247,  38146
 329,  247,  38662
 330,  247,  38912
 331,  247,  38915
 332,  247,  39424
 333,  247,  39425
 334,  247,  39175
 335,  247,  39171
 336,  247,  38919
 337,  247,  39685
 338,  247,  39938
 339,  247,  40196
 340,  247,  39942
 341,  247,  40707
 342,  247,  41223
 343,  247,  41472
 344,  247,  41220
 345,  247,  40964
 346,  247,  40962
 347,  247,  40710
 348,  247,  40708
 349,  247,  40967
 350,  247,  40706
 351,  247,  40706
 352,  247,  40455
 353,  247,  40454
 354,  247,  40704
 355,  247,  40705
 356,  247,  40709
 357,  247,  40455
 358,  247,  40450
 359,  247,  40198
 360,  247,  40199
 361,  247,  40705
 362,  247,  40705
 363,  247,  40449
 312,  248,  38149
 313,  248,  38144
 314,  248,  37891
 315,  248,  37892
 316,  248,  37888
 317,  248,  38146
 318,  248,  38150
 319,  248,  38400
 320,  248,  38403
 321,  248,  37890
 322,  248,  37379
 323,  248,  36866
 324,  248,  36864
 325,  248,  37123
 326,  248,  37381
 327,  248,  37639
 328,  248,  38151
 329,  248,  38658
 330,  248,  38916
 331,  248,  39168
 332,  248,  38917
 333,  248,  38914
 334,  248,  38916
 335,  248,  38660
 336,  248,  38919
 337,  248,  39681
 338,  248,  39939
 339,  248,  39938
 340,  248,  40193
 341,  248,  40449
 342,  248,  40962
 343,  248,  41217
 344,  248,  41216
 345,  248,  40960
 346,  248,  40963
 347,  248,  41217
 348,  248,  41472
 349,  248,  41219
 350,  248,  41218
 351,  248,  40710
 352,  248,  40199
 353,  248,  39940
 354,  248,  39685
 355,  248,  39937
 356,  248,  40705
 357,  248,  40704
 358,  248,  40453
 359,  248,  40452
 360,  248,  40453
 361,  248,  40454
 362,  248,  40453
 363,  248,  40448
 312,  249,  38912
 313,  249,  38149
 314,  249,  37895
 315,  249,  37888
 316,  249,  37637
 317,  249,  37638
 318,  249,  38144
 319,  249,  38406
 320,  249,  38659
 321,  249,  38147
 322,  249,  37377
 323,  249,  36610
 324,  249,  36610
 325,  249,  36868
 326,  249,  37383
 327,  249,  37889
