; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #18
; ROI rgb value: {255, 165, 0}
; ROI npts: 202
;
; File X, File Y, B1
;
 370,  250,  37124
 371,  250,  37125
 372,  250,  37125
 366,  251,  37125
 367,  251,  37124
 368,  251,  37125
 369,  251,  37378
 370,  251,  37121
 371,  251,  37121
 372,  251,  37121
 373,  251,  37123
 362,  252,  37124
 363,  252,  37123
 364,  252,  37123
 365,  252,  37122
 366,  252,  37123
 367,  252,  37123
 368,  252,  37124
 369,  252,  37125
 370,  252,  37123
 371,  252,  37126
 372,  252,  37122
 373,  252,  36870
 359,  253,  37121
 360,  253,  37382
 361,  253,  37378
 362,  253,  37127
 363,  253,  37127
 364,  253,  37125
 365,  253,  37124
 366,  253,  37127
 367,  253,  37124
 368,  253,  37376
 369,  253,  37127
 370,  253,  37379
 371,  253,  37377
 372,  253,  37121
 373,  253,  37125
 374,  253,  37378
 360,  254,  37376
 361,  254,  37127
 362,  254,  37125
 363,  254,  37381
 364,  254,  37376
 365,  254,  37125
 366,  254,  37122
 367,  254,  37376
 368,  254,  37124
 369,  254,  37378
 370,  254,  37125
 371,  254,  37122
 372,  254,  37123
 373,  254,  37377
 374,  254,  37124
 375,  254,  37379
 361,  255,  37382
 362,  255,  37381
 363,  255,  37634
 364,  255,  37632
 365,  255,  37380
 366,  255,  37376
 367,  255,  37378
 368,  255,  37376
 369,  255,  37632
 370,  255,  37379
 371,  255,  37127
 372,  255,  37121
 373,  255,  37123
 374,  255,  37380
 375,  255,  37380
 376,  255,  37633
 362,  256,  37635
 363,  256,  37633
 364,  256,  37638
 365,  256,  37633
 366,  256,  37636
 367,  256,  37382
 368,  256,  37383
 369,  256,  37381
 370,  256,  37380
 371,  256,  37377
 372,  256,  37125
 373,  256,  37126
 374,  256,  37377
 375,  256,  37125
 376,  256,  37380
 362,  257,  37636
 363,  257,  37633
 364,  257,  37888
 365,  257,  37632
 366,  257,  37636
 367,  257,  37633
 368,  257,  37379
 369,  257,  37381
 370,  257,  37381
 371,  257,  37127
 372,  257,  37124
 373,  257,  37120
 374,  257,  37122
 375,  257,  37123
 376,  257,  37126
 377,  257,  37380
 363,  258,  37888
 364,  258,  37637
 365,  258,  37638
 366,  258,  37635
 367,  258,  37636
 368,  258,  37382
 369,  258,  37376
 370,  258,  37377
 371,  258,  37122
 372,  258,  37122
 373,  258,  36864
 374,  258,  36870
 375,  258,  37120
 376,  258,  37125
 377,  258,  37127
 378,  258,  37633
 364,  259,  37635
 365,  259,  37636
 366,  259,  37637
 367,  259,  37382
 368,  259,  37378
 369,  259,  37378
 370,  259,  37376
 371,  259,  37126
 372,  259,  36867
 373,  259,  36870
 374,  259,  36867
 375,  259,  37120
 376,  259,  37120
 377,  259,  37127
 378,  259,  37376
 379,  259,  37633
 365,  260,  37637
 366,  260,  37636
 367,  260,  37888
 368,  260,  37634
 369,  260,  37377
 370,  260,  37379
 371,  260,  37376
 372,  260,  37126
 373,  260,  36870
 374,  260,  36870
 375,  260,  36871
 376,  260,  37127
 377,  260,  37121
 378,  260,  37124
 379,  260,  37382
 366,  261,  37892
 367,  261,  37890
 368,  261,  37638
 369,  261,  37633
 370,  261,  37382
 371,  261,  37377
 372,  261,  37127
 373,  261,  37126
 374,  261,  37120
 375,  261,  37121
 376,  261,  37125
 377,  261,  37377
 378,  261,  37127
 379,  261,  37382
 380,  261,  37632
 367,  262,  37639
 368,  262,  37894
 369,  262,  37639
 370,  262,  37633
 371,  262,  37380
 372,  262,  37381
 373,  262,  37376
 374,  262,  37376
 375,  262,  37127
 376,  262,  37126
 377,  262,  37376
 378,  262,  37382
 379,  262,  37637
 367,  263,  38144
 368,  263,  37891
 369,  263,  37638
 370,  263,  37632
 371,  263,  37382
 372,  263,  37380
 373,  263,  37377
 374,  263,  37126
 375,  263,  37127
 376,  263,  37378
 377,  263,  37379
 368,  264,  37890
 369,  264,  37637
 370,  264,  37636
 371,  264,  37381
 372,  264,  37382
 373,  264,  37379
 374,  264,  37127
 375,  264,  37381
 369,  265,  37632
 370,  265,  37382
 371,  265,  37383
 372,  265,  37632
 373,  265,  37382
 370,  266,  37636
