; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #8
; ROI rgb value: {0, 128, 128}
; ROI npts: 1228
;
; File X, File Y, B1
;
 344,  209,  40192
 345,  209,  40193
 341,  210,  39682
 342,  210,  39687
 343,  210,  39687
 344,  210,  39937
 345,  210,  39940
 346,  210,  39941
 339,  211,  39424
 340,  211,  39424
 341,  211,  39680
 342,  211,  39680
 343,  211,  39938
 344,  211,  39943
 345,  211,  39941
 346,  211,  39938
 336,  212,  39175
 337,  212,  39170
 338,  212,  39173
 339,  212,  39425
 340,  212,  39174
 341,  212,  39428
 342,  212,  39430
 343,  212,  39681
 344,  212,  39683
 345,  212,  39939
 346,  212,  39942
 347,  212,  39939
 333,  213,  39426
 334,  213,  39426
 335,  213,  39429
 336,  213,  39173
 337,  213,  39425
 338,  213,  39424
 339,  213,  39174
 340,  213,  39424
 341,  213,  39429
 342,  213,  39681
 343,  213,  39431
 344,  213,  39680
 345,  213,  39938
 346,  213,  39684
 347,  213,  39936
 348,  213,  39937
 330,  214,  39428
 331,  214,  39428
 332,  214,  39430
 333,  214,  39428
 334,  214,  39174
 335,  214,  39427
 336,  214,  39429
 337,  214,  39425
 338,  214,  39427
 339,  214,  39174
 340,  214,  39174
 341,  214,  39424
 342,  214,  39426
 343,  214,  39424
 344,  214,  39425
 345,  214,  39428
 346,  214,  39680
 347,  214,  39682
 348,  214,  39680
 327,  215,  39426
 328,  215,  39427
 329,  215,  39680
 330,  215,  39429
 331,  215,  39680
 332,  215,  39425
 333,  215,  39425
 334,  215,  39427
 335,  215,  39430
 336,  215,  39172
 337,  215,  39427
 338,  215,  39425
 339,  215,  39425
 340,  215,  39172
 341,  215,  39173
 342,  215,  39175
 343,  215,  39428
 344,  215,  39427
 345,  215,  39425
 346,  215,  39426
 347,  215,  39680
 348,  215,  39680
 349,  215,  39431
 325,  216,  39425
 326,  216,  39429
 327,  216,  39428
 328,  216,  39425
 329,  216,  39430
 330,  216,  39428
 331,  216,  39429
 332,  216,  39430
 333,  216,  39429
 334,  216,  39424
 335,  216,  39427
 336,  216,  39425
 337,  216,  39428
 338,  216,  39424
 339,  216,  39430
 340,  216,  39424
 341,  216,  39426
 342,  216,  39425
 343,  216,  39425
 344,  216,  39427
 345,  216,  39426
 346,  216,  39426
 347,  216,  39428
 348,  216,  39424
 349,  216,  39427
 350,  216,  39685
 322,  217,  39174
 323,  217,  39426
 324,  217,  39680
 325,  217,  39683
 326,  217,  39680
 327,  217,  39684
 328,  217,  39680
 329,  217,  39683
 330,  217,  39431
 331,  217,  39681
 332,  217,  39427
 333,  217,  39681
 334,  217,  39429
 335,  217,  39426
 336,  217,  39426
 337,  217,  39680
 338,  217,  39428
 339,  217,  39429
 340,  217,  39430
 341,  217,  39431
 342,  217,  39429
 343,  217,  39425
 344,  217,  39431
 345,  217,  39427
 346,  217,  39428
 347,  217,  39428
 348,  217,  39430
 349,  217,  39431
 350,  217,  39683
 320,  218,  39431
 321,  218,  39424
 322,  218,  39428
 323,  218,  39424
 324,  218,  39426
 325,  218,  39682
 326,  218,  39680
 327,  218,  39681
 328,  218,  39430
 329,  218,  39685
 330,  218,  39430
 331,  218,  39430
 332,  218,  39681
 333,  218,  39680
 334,  218,  39680
 335,  218,  39429
 336,  218,  39431
 337,  218,  39427
 338,  218,  39427
 339,  218,  39425
 340,  218,  39426
 341,  218,  39424
 342,  218,  39425
 343,  218,  39429
 344,  218,  39428
 345,  218,  39430
 346,  218,  39428
 347,  218,  39428
 348,  218,  39429
 349,  218,  39680
 350,  218,  39681
 351,  218,  39687
 320,  219,  39173
 321,  219,  39173
 322,  219,  39429
 323,  219,  39175
 324,  219,  39431
 325,  219,  39430
 326,  219,  39430
 327,  219,  39683
 328,  219,  39428
 329,  219,  39428
 330,  219,  39429
 331,  219,  39426
 332,  219,  39426
 333,  219,  39428
 334,  219,  39431
 335,  219,  39685
 336,  219,  39424
 337,  219,  39175
 338,  219,  39172
 339,  219,  39169
 340,  219,  39426
 341,  219,  39429
 342,  219,  39429
 343,  219,  39429
 344,  219,  39430
 345,  219,  39431
 346,  219,  39429
 347,  219,  39428
 348,  219,  39684
 349,  219,  39681
 350,  219,  39938
 351,  219,  39686
 352,  219,  39942
 321,  220,  39425
 322,  220,  39430
 323,  220,  39681
 324,  220,  39427
 325,  220,  39431
 326,  220,  39429
 327,  220,  39431
 328,  220,  39430
 329,  220,  39429
 330,  220,  39429
 331,  220,  39429
 332,  220,  39427
 333,  220,  39680
 334,  220,  39683
 335,  220,  39686
 336,  220,  39429
 337,  220,  39175
 338,  220,  39427
 339,  220,  39426
 340,  220,  39430
