; Number of ROIs: 1
; File Dimension: 640 x 480
;
; ROI name: ROI #5
; ROI rgb value: {0, 255, 255}
; ROI npts: 3752
;
; File X, File Y, B1
;
 294,  182,  40960
 295,  182,  40706
 291,  183,  40707
 292,  183,  40708
 293,  183,  40709
 294,  183,  40453
 295,  183,  40706
 296,  183,  40451
 288,  184,  40706
 289,  184,  40454
 290,  184,  40707
 291,  184,  40708
 292,  184,  40455
 293,  184,  40709
 294,  184,  40455
 295,  184,  40449
 296,  184,  40199
 284,  185,  40450
 285,  185,  40453
 286,  185,  40453
 287,  185,  40455
 288,  185,  40704
 289,  185,  40708
 290,  185,  40711
 291,  185,  40960
 292,  185,  40710
 293,  185,  40710
 294,  185,  40708
 295,  185,  40454
 296,  185,  40455
 297,  185,  40451
 281,  186,  40192
 282,  186,  39943
 283,  186,  40450
 284,  186,  40199
 285,  186,  40198
 286,  186,  40450
 287,  186,  40455
 288,  186,  40454
 289,  186,  40449
 290,  186,  40707
 291,  186,  40455
 292,  186,  40707
 293,  186,  40960
 294,  186,  40455
 295,  186,  40454
 296,  186,  40707
 297,  186,  40452
 278,  187,  40192
 279,  187,  39942
 280,  187,  40193
 281,  187,  40193
 282,  187,  40193
 283,  187,  40449
 284,  187,  40196
 285,  187,  40199
 286,  187,  40198
 287,  187,  40197
 288,  187,  40197
 289,  187,  40450
 290,  187,  40454
 291,  187,  40455
 292,  187,  40197
 293,  187,  40454
 294,  187,  40455
 295,  187,  40453
 296,  187,  40451
 297,  187,  40448
 298,  187,  40198
 275,  188,  40448
 276,  188,  40195
 277,  188,  40194
 278,  188,  40194
 279,  188,  40192
 280,  188,  39942
 281,  188,  40193
 282,  188,  39942
 283,  188,  40197
 284,  188,  40451
 285,  188,  40198
 286,  188,  40448
 287,  188,  40450
 288,  188,  40448
 289,  188,  40198
 290,  188,  40449
 291,  188,  40451
 292,  188,  40452
 293,  188,  40704
 294,  188,  40455
 295,  188,  40454
 296,  188,  40453
 297,  188,  40453
 298,  188,  40450
 299,  188,  40448
 272,  189,  40196
 273,  189,  40448
 274,  189,  40199
 275,  189,  40448
 276,  189,  40197
 277,  189,  39943
 278,  189,  40193
 279,  189,  40192
 280,  189,  39940
 281,  189,  40193
 282,  189,  40192
 283,  189,  40198
 284,  189,  40194
 285,  189,  40195
 286,  189,  40196
 287,  189,  40197
 288,  189,  40198
 289,  189,  40199
 290,  189,  40196
 291,  189,  40449
 292,  189,  40450
 293,  189,  40451
 294,  189,  40705
 295,  189,  40450
 296,  189,  40452
 297,  189,  40453
 298,  189,  40452
 299,  189,  40448
 269,  190,  39941
 270,  190,  40195
 271,  190,  40194
 272,  190,  40195
 273,  190,  40448
 274,  190,  40450
 275,  190,  40196
 276,  190,  40448
 277,  190,  40449
 278,  190,  40192
 279,  190,  40193
 280,  190,  39941
 281,  190,  40195
 282,  190,  40197
 283,  190,  40197
 284,  190,  40194
 285,  190,  40193
 286,  190,  40193
 287,  190,  40195
 288,  190,  40194
 289,  190,  40195
 290,  190,  40194
 291,  190,  40195
 292,  190,  40199
 293,  190,  40450
 294,  190,  40199
 295,  190,  40706
 296,  190,  40704
 297,  190,  40455
 298,  190,  40704
 299,  190,  40452
 300,  190,  40704
 266,  191,  40448
 267,  191,  40198
 268,  191,  40197
 269,  191,  40197
 270,  191,  40194
 271,  191,  40196
 272,  191,  40450
 273,  191,  40198
 274,  191,  40199
 275,  191,  40199
 276,  191,  40197
 277,  191,  40199
 278,  191,  40198
 279,  191,  40196
 280,  191,  40450
 281,  191,  40196
 282,  191,  40194
 283,  191,  40197
 284,  191,  40198
 285,  191,  40194
 286,  191,  40194
 287,  191,  40195
 288,  191,  40192
 289,  191,  40195
 290,  191,  40195
 291,  191,  39941
 292,  191,  39942
 293,  191,  40196
 294,  191,  40448
 295,  191,  40454
 296,  191,  40709
 297,  191,  40708
 298,  191,  40705
 299,  191,  40710
 300,  191,  40706
 262,  192,  40455
 263,  192,  40450
 264,  192,  40453
 265,  192,  40450
 266,  192,  40194
 267,  192,  40195
 268,  192,  40198
 269,  192,  40196
 270,  192,  40196
 271,  192,  40196
 272,  192,  40195
 273,  192,  40449
 274,  192,  40448
 275,  192,  40193
 276,  192,  40197
 277,  192,  40449
 278,  192,  40194
 279,  192,  40196
 280,  192,  40197
 281,  192,  40448
 282,  192,  40448
 283,  192,  40449
 284,  192,  40450
 285,  192,  40197
 286,  192,  40198
 287,  192,  39939
 288,  192,  40197
 289,  192,  40198
 290,  192,  40193
 291,  192,  39942
 292,  192,  39942
 293,  192,  40195
 294,  192,  40448
 295,  192,  40452
 296,  192,  40707
 297,  192,  40707
 298,  192,  40706
 299,  192,  40708
 300,  192,  40707
 301,  192,  40704
 259,  193,  40453
 260,  193,  40452
 261,  193,  40453
 262,  193,  40453
 263,  193,  40455
 264,  193,  40452
 265,  193,  40452
 266,  193,  40449
 267,  193,  40197
 268,  193,  40198
 269,  193,  40199
 270,  193,  40195
 271,  193,  40449
 272,  193,  40450
 273,  193,  40449
 274,  193,  40194
 275,  193,  40198
 276,  193,  40448
 277,  193,  40199
 278,  193,  40193
 279,  193,  40451
 280,  193,  40452
 281,  193,  40448
 282,  193,  40449
 283,  193,  40452
 284,  193,  40195
 285,  193,  40449
 286,  193,  40199
 287,  193,  40197
 288,  193,  40196
 289,  193,  40194
 290,  193,  39942
 291,  193,  40197
 292,  193,  40192
 293,  193,  40451
 294,  193,  40196
 295,  193,  40705
 296,  193,  40707
 297,  193,  40707
 298,  193,  40710
 299,  193,  40708
 300,  193,  40704
 301,  193,  40710
 302,  193,  40706
 256,  194,  40455
 257,  194,  40453
 258,  194,  40705
 259,  194,  40449
 260,  194,  40448
 261,  194,  40197
 262,  194,  40449
 263,  194,  40448
 264,  194,  40199
 265,  194,  40453
 266,  194,  40199
 267,  194,  40195
 268,  194,  40198
 269,  194,  40448
 270,  194,  40196
 271,  194,  40449
 272,  194,  40450
 273,  194,  40448
 274,  194,  40448
 275,  194,  40196
 276,  194,  40193
 277,  194,  40195
 278,  194,  40192
 279,  194,  40193
 280,  194,  40198
 281,  194,  40198
 282,  194,  40199
 283,  194,  40451
 284,  194,  40198
 285,  194,  40197
 286,  194,  40197
 287,  194,  40195
 288,  194,  40192
 289,  194,  40195
 290,  194,  40196
 291,  194,  39941
 292,  194,  40192
 293,  194,  40197
 294,  194,  40193
 295,  194,  40448
 296,  194,  40705
 297,  194,  40452
 298,  194,  40709
 299,  194,  40451
 300,  194,  40708
 301,  194,  40711
 302,  194,  40711
 253,  195,  40452
 254,  195,  40451
 255,  195,  40450
 256,  195,  40708
 257,  195,  40449
 258,  195,  40454
 259,  195,  40451
 260,  195,  40450
 261,  195,  40452
 262,  195,  40451
 263,  195,  40449
 264,  195,  40451
 265,  195,  40454
 266,  195,  40454
 267,  195,  40452
 268,  195,  40450
 269,  195,  40704
 270,  195,  40449
 271,  195,  40452
 272,  195,  40453
 273,  195,  40197
 274,  195,  40199
 275,  195,  40194
 276,  195,  40195
 277,  195,  40448
 278,  195,  40192
 279,  195,  40195
 280,  195,  40449
 281,  195,  40199
 282,  195,  40448
 283,  195,  40197
 284,  195,  40452
 285,  195,  40448
 286,  195,  40448
 287,  195,  40449
 288,  195,  40198
 289,  195,  40197
 290,  195,  40450
 291,  195,  40448
 292,  195,  40197
 293,  195,  40450
 294,  195,  40453
 295,  195,  40452
 296,  195,  40711
 297,  195,  40707
 298,  195,  40711
 299,  195,  40710
 300,  195,  40709
 301,  195,  40708
 302,  195,  40711
 303,  195,  40710
 251,  196,  40448
 252,  196,  40450
 253,  196,  40448
 254,  196,  40454
 255,  196,  40705
 256,  196,  40454
 257,  196,  40705
 258,  196,  40450
 259,  196,  40454
 260,  196,  40454
 261,  196,  40453
 262,  196,  40199
 263,  196,  40450
 264,  196,  40197
 265,  196,  40450
 266,  196,  40451
 267,  196,  40706
 268,  196,  40706
 269,  196,  40710
 270,  196,  40708
 271,  196,  40453
 272,  196,  40449
 273,  196,  40448
 274,  196,  40197
 275,  196,  40196
 276,  196,  40192
 277,  196,  40199
 278,  196,  40195
 279,  196,  40448
 280,  196,  40448
 281,  196,  40450
 282,  196,  40449
 283,  196,  40451
 284,  196,  40454
 285,  196,  40454
 286,  196,  40449
 287,  196,  40452
 288,  196,  40449
 289,  196,  40449
 290,  196,  40197
 291,  196,  40451
 292,  196,  40450
 293,  196,  40453
 294,  196,  40455
 295,  196,  40709
 296,  196,  40711
 297,  196,  40711
 298,  196,  40961
 299,  196,  40708
 300,  196,  40960
 301,  196,  40709
 302,  196,  40711
 303,  196,  40960
 304,  196,  40961
 251,  197,  40199
 252,  197,  40449
 253,  197,  40453
 254,  197,  40454
 255,  197,  40454
 256,  197,  40709
 257,  197,  40455
 258,  197,  40455
 259,  197,  40452
 260,  197,  40452
 261,  197,  40452
 262,  197,  40451
 263,  197,  40194
 264,  197,  40449
 265,  197,  40448
 266,  197,  40454
 267,  197,  40199
 268,  197,  40706
 269,  197,  40709
 270,  197,  40704
 271,  197,  40705
 272,  197,  40451
 273,  197,  40451
 274,  197,  40197
 275,  197,  40195
 276,  197,  40194
 277,  197,  40192
 278,  197,  39943
 279,  197,  40448
 280,  197,  40198
 281,  197,  40448
 282,  197,  40448
 283,  197,  40452
 284,  197,  40450
 285,  197,  40453
 286,  197,  40453
 287,  197,  40452
 288,  197,  40452
 289,  197,  40452
 290,  197,  40455
 291,  197,  40704
 292,  197,  40454
 293,  197,  40705
 294,  197,  40709
 295,  197,  40709
 296,  197,  40960
 297,  197,  40961
 298,  197,  40967
 299,  197,  40711
 300,  197,  40710
 301,  197,  40709
 302,  197,  40962
 303,  197,  40960
 304,  197,  40711
 252,  198,  40196
 253,  198,  40194
 254,  198,  40199
 255,  198,  40451
 256,  198,  40449
 257,  198,  40449
 258,  198,  40450
 259,  198,  40451
 260,  198,  40451
 261,  198,  40450
 262,  198,  40198
 263,  198,  40195
 264,  198,  40451
 265,  198,  40199
 266,  198,  40454
 267,  198,  40709
 268,  198,  40707
 269,  198,  40704
 270,  198,  40453
 271,  198,  40453
 272,  198,  40453
 273,  198,  40193
 274,  198,  40198
 275,  198,  40194
 276,  198,  40194
 277,  198,  40192
 278,  198,  39942
 279,  198,  40193
 280,  198,  40198
 281,  198,  40199
 282,  198,  40449
 283,  198,  40450
 284,  198,  40452
 285,  198,  40452
 286,  198,  40455
 287,  198,  40455
 288,  198,  40454
 289,  198,  40452
 290,  198,  40708
 291,  198,  40707
 292,  198,  40705
 293,  198,  40711
 294,  198,  40960
 295,  198,  40960
 296,  198,  40960
 297,  198,  40961
 298,  198,  40963
 299,  198,  40962
 300,  198,  40961
 301,  198,  40963
 302,  198,  40960
 303,  198,  40961
 304,  198,  40964
 305,  198,  40962
 252,  199,  40199
 253,  199,  40450
 254,  199,  40448
 255,  199,  40705
 256,  199,  40455
 257,  199,  40448
 258,  199,  40448
 259,  199,  40448
 260,  199,  40450
 261,  199,  40449
 262,  199,  40198
 263,  199,  40199
 264,  199,  40448
 265,  199,  40199
 266,  199,  40199
 267,  199,  40454
 268,  199,  40453
